lsm6dsr_accelerometer.x,lsm6dsr_accelerometer.y,lsm6dsr_accelerometer.z,lsm6dsr_gyroscope.x,lsm6dsr_gyroscope.y,lsm6dsr_gyroscope.z
3.687938,2.8929226,8.648259,0.3109304,0.4813618,0.48075095
3.8015969,2.9467611,8.490333,0.2996294,0.48609602,0.43783766
4.368098,2.9772696,8.510074,0.24098633,0.3193298,0.3848451
4.9986067,2.658426,8.7266245,0.13057245,0.020158553,0.2554944
5.3790655,1.9770697,9.987043,-0.20021108,-0.004886922,0.18784106
5.959325,1.7001005,11.7158575,-0.46379945,0.15515977,0.030848695
6.1441703,1.2376875,12.989438,-0.37048978,0.29779682,-0.2191479
5.103891,0.6053841,12.640684,0.13897185,0.21884248,-0.45265114
3.9870408,0.061615184,9.979865,0.59681535,0.13316862,-0.5707009
3.388835,-0.023330022,7.85444,0.65576386,0.04734206,-0.59574634
2.751746,0.18125631,6.1597238,0.4082107,-0.13408493,-0.6188065
2.5328028,0.13878371,5.852844,-0.11255192,-0.28848112,-0.6924158
2.0602202,-0.26859435,7.0642104,-0.52122074,-0.29138273,-0.752586
1.3782659,-0.5521438,8.36112,-0.6585127,-0.26740626,-0.6931793
1.2029916,-0.51206404,9.035298,-0.5390886,-0.33292156,-0.5343544
1.4255241,-0.14416756,9.149555,-0.43127087,-0.4802928,-0.4014912
1.8478572,0.20518455,9.283554,-0.42821655,-0.52290064,-0.31215215
2.0279171,0.5491528,9.527023,-0.48808134,-0.36025777,-0.30283645
1.9369899,0.8386843,9.866206,-0.49861875,-0.18952094,-0.30482176
2.012364,1.0295119,9.999606,-0.43218717,-0.15943582,-0.3306308
2.1882362,1.1922239,10.109675,-0.36300668,-0.16584991,-0.38973203
2.321038,1.2921243,10.291531,-0.32513303,-0.1337795,-0.44730607
2.649453,1.4027922,10.420743,-0.26313022,-0.057268616,-0.50869805
2.6955147,1.5433706,9.9038925,-0.15668693,0.14172074,-0.6420194
2.5184457,1.5930216,9.209376,-0.15409076,0.24663684,-0.68829244
2.46042,1.6935202,9.137591,-0.25137106,0.3295618,-0.66813385
2.7553353,1.9172492,9.510872,-0.26710084,0.302531,-0.6815729
2.7702904,1.9645073,9.798011,-0.18234327,0.22556199,-0.70661837
2.7750762,1.9974087,9.912866,-0.07941248,0.075594574,-0.7527387
2.556731,1.8287147,10.05165,0.005955936,0.062002823,-0.76159626
2.376073,1.7808583,9.970294,0.111941054,0.07070765,-0.7619017
2.2175484,1.8586249,9.395418,0.19837849,0.0729984,-0.77564615
2.1020947,1.9651057,8.883354,0.1591304,0.04810564,-0.8197812
1.7970098,1.9028922,8.739186,0.014813482,0.0364992,-0.83291477
1.783251,1.8873389,8.964112,-0.10140363,0.04352415,-0.8177959
1.8317057,1.8580267,9.28475,-0.14569137,0.023365596,-0.80909103
1.6510476,1.8376877,9.418748,-0.13927728,0.010079277,-0.7699956
1.6133606,1.8610178,9.552746,-0.1067487,-0.02977968,-0.7174612
1.4985052,1.9322042,9.524033,-0.061850104,-0.064446285,-0.6356053
1.4261223,2.0620148,9.346365,0.007788532,-0.09285152,-0.5500842
1.3483555,2.3395824,9.120842,0.065209866,-0.15668693,-0.49770245
1.0516455,2.6691937,8.751749,0.054519724,-0.19349156,-0.45845437
1.0887343,2.940779,9.057432,-0.010842858,-0.18692477,-0.4251622
1.0743774,3.1256247,9.377472,0.028863383,-0.10216721,-0.41523564
0.89312106,3.1118658,9.0233345,0.074830994,-0.006414085,-0.37583485
0.7920243,3.2656047,8.668598,0.002443461,0.29642236,-0.23243423
0.7722835,3.2524443,8.42453,-0.060170226,0.49327368,-0.1740966
1.0169497,2.7996025,8.339585,-0.013133603,0.592692,-0.17516561
0.2638087,2.82712,7.9034934,0.025198191,0.36270124,-0.1563815
-0.6873383,2.405385,7.4584284,-0.020616703,0.05100725,-0.060322944
-1.1718849,2.0183458,7.1138616,-0.20265454,-0.22449298,0.22388211
0.11066805,1.7676977,7.6181493,-0.77457714,-0.52946746,0.47112983
1.2047862,0.6011967,10.158131,-1.2811371,-0.6262896,0.53130007
1.1503495,-0.5509474,11.830115,-1.3900238,-0.59238654,0.60032785
0.9804591,-0.93320084,14.324035,-1.2522738,-0.63804877,0.9246973
0.8488538,-0.82911307,15.745371,-0.89476484,-0.68569624,1.1184943
1.5409778,-0.8344969,16.650455,0.29718593,-0.56382865,1.5812247
3.1286156,-0.028115666,14.204991,1.3574953,-0.38896844,1.7967074
4.572086,0.79441714,11.294721,1.9598085,-0.37140608,1.7238617
5.767899,1.6977077,8.355737,2.2058344,-0.5367978,1.3217597
6.2141604,2.3084757,6.2398834,1.8933768,-0.5716171,0.7266242
5.5651073,2.333002,5.4017973,0.9764681,-0.1067487,0.06261369
4.2927237,1.6450655,5.602794,-0.04230242,0.64476824,-0.40301836
3.1172497,0.80578303,6.8189464,-0.62018096,0.9640981,-0.6553057
1.811965,0.025124637,7.52782,-0.7761043,0.8765916,-0.7298313
0.80578303,-0.40079778,8.259425,-0.78984874,0.55680364,-0.6032294
0.5808577,-0.6843473,9.815358,-0.64766985,0.33673948,-0.3297145
0.7495517,-0.6448657,10.973485,-0.32727104,0.20570888,0.13607024
2.3611178,0.22731815,11.590833,0.18768835,0.0125227375,0.6293439
3.7088752,1.1222339,11.0398855,0.64904433,-0.15332718,0.8187121
3.999603,1.5960127,9.732806,0.86574876,-0.09819659,0.76052725
3.2973096,1.6612171,8.22473,0.83658,-0.03023783,0.70448035
3.12383,1.8305093,7.420143,0.6432411,0.029474247,0.6291912
3.0323045,2.0033908,7.2089763,0.41431937,0.055741455,0.49510628
2.4747767,2.067997,7.2993054,0.129198,0.14462234,0.3662137
2.2522442,2.0602202,7.820941,-0.024892759,0.23289238,0.30695978
1.8005991,2.1385853,8.289336,-0.09987647,0.31123585,0.2706133
1.5613167,2.3383858,8.303095,-0.10186178,0.27091873,0.3036
1.8083757,2.6913273,8.690134,-0.095753126,0.17104226,0.34865135
2.1038892,2.8480573,9.139984,-0.08200866,0.16264287,0.40011674
2.3904297,2.8606195,9.915258,0.025961773,0.21899518,0.4268421
1.9908284,2.6548367,9.699904,0.24007004,0.2950479,0.5160284
1.7862421,2.4789643,9.14477,0.32650748,0.30466905,0.5832236
1.4811572,2.3084757,8.503493,0.2733622,0.31016684,0.6507242
1.3387842,2.1505494,8.398808,0.17638734,0.364992,0.66843927
0.7322037,1.527219,8.571689,-0.029932396,0.4868596,0.68294734
0.29312077,0.779462,8.912666,-0.17211129,0.6302602,0.75976366
-0.53180486,0.17706887,9.668798,-0.3182608,0.68707067,1.0239629
0.5491528,0.9092726,11.572886,-0.15271631,0.7199047,1.6096299
4.429115,3.6616168,12.227324,0.31123585,0.54428095,1.8935295
7.6396847,5.1900325,11.140983,0.54443365,0.41538838,1.3884968
6.4067826,4.238287,9.031111,0.15057829,0.46471575,0.65041876
5.373083,2.179263,9.402596,-0.66828656,0.6747007,0.10415252
4.2406797,0.5102694,11.606386,-0.9558514,0.625526,-0.3622431
2.720041,-0.7178468,13.152748,-0.72418076,0.65408397,-0.6805039
0.6466603,-1.5116657,12.731611,-0.13744467,0.62995476,-0.7104363
-0.21834506,-1.5122639,10.868798,0.28420505,0.48166725,-0.61529404
-0.37507495,-1.1479566,9.040084,0.3849978,0.4098906,-0.52381694
-0.46061835,-0.42891344,8.181659,0.2921463,0.43676865,-0.48426342
-0.55453664,0.19860429,7.6779695,0.20647246,0.37827832,-0.44257188
-0.53300124,0.64905316,7.2897344,0.1049161,0.17577648,-0.3827071
-0.2865405,0.96490574,7.380063,-0.06352998,-9.16E-04,-0.31902438
0.38524446,1.2873386,8.523832,-0.27229318,-0.11102476,-0.33337972
0.6257231,1.2789637,9.859028,-0.35506544,-0.11209377,-0.47540587
0.11365908,0.95473623,10.443475,-0.30604348,-0.08475755,-0.5465717
-0.4941179,0.56111693,10.524831,-0.12385293,-0.1385137,-0.52274793
-0.8787641,0.27936205,10.141979,0.0842994,-0.30772337,-0.4381431
-1.0396814,0.029910283,10.290932,0.2695443,-0.52855116,-0.32650748
-0.79142606,-0.013160525,10.468,0.52366424,-0.71791935,-0.23716843
-0.67058855,0.2865405,9.692726,0.527024,-0.5714644,-0.16676621
-0.2961118,0.46241298,8.907881,0.27977628,-0.20616703,-0.10980303
-0.3164508,0.60717875,8.4813595,0.09193522,-0.08170322,-0.07452556
-0.29910284,0.8805587,8.227122,-0.047800206,-0.17379116,0.03481932
0.44685963,1.3645071,8.480762,-0.17669277,-0.22907446,0.13179417
1.0253245,1.9250258,8.537591,-0.26557365,-0.23884831,0.16401732
1.5056837,2.2695923,8.800801,-0.30176744,-0.30757064,0.16508633
2.0859432,2.6231318,9.235697,-0.300393,-0.4381431,0.08750644
2.1517458,2.7948167,9.455837,-0.21502456,-0.4700608,-0.0061086523
2.1511476,2.9766715,9.268599,-0.12782355,-0.4298964,-0.13622294
1.9597218,3.001796,8.8187475,-0.09987647,-0.5112942,-0.26893342
1.9746768,2.8959136,9.081959,-0.1330159,-0.64965516,-0.40775254
1.9848464,2.7948167,9.302696,-0.14019357,-0.6754643,-0.515723
1.9345971,2.4831517,9.480363,-0.15775596,-0.66248333,-0.6824892
1.311865,2.1284158,9.317652,-0.18371773,-0.6568329,-0.7264715
1.1934203,2.0644078,9.686146,-0.17577648,-0.7151705,-0.6739371
1.6504494,2.2468605,9.915857,-0.09239337,-0.7678576,-0.61682117
2.4963121,2.6165516,10.083355,-0.013133603,-0.78022766,-0.6427829
2.8803604,2.9383862,9.920643,-0.003970624,-0.7276932,-0.7506007
2.42034,2.356332,9.299107,-0.1611157,-0.81397796,-0.86437434
2.4101706,1.3250256,9.300901,-0.65500027,-0.8216137,-0.88499105
3.1728828,0.6233303,11.203196,-1.2402092,-0.73532903,-0.9308059
2.8815567,-0.29491538,13.850854,-1.3942999,-0.41157046,-0.9060659
1.838286,-0.9942178,14.861223,-0.86070913,-0.072540246,-0.6123924
1.5038891,-1.1306087,13.827524,-0.04810564,-0.26923886,-0.22418754
2.379662,-0.7800602,11.568699,0.71593404,-0.5494733,0.16982053
2.824727,-0.60358953,10.61157,0.87674433,-0.45707992,0.2591596
2.949154,-0.37686956,8.75474,0.93111134,-0.107359566,0.40225476
3.379862,-0.15194423,7.8167534,0.90117896,0.031306844,0.47021353
4.024728,0.12023934,7.0079794,0.8321512,0.019547688,0.43982297
3.9146578,0.13160525,6.4624157,0.69043046,-0.016493361,0.33460143
3.7094734,0.13220344,6.1651077,0.4801401,0.017256944,0.29367346
3.4420755,0.23688944,6.007181,0.23136522,0.06291912,0.3313944
3.6693935,0.7704889,6.489335,0.04734206,-0.0346666,0.44318274
5.014758,1.7066808,7.809575,-0.14355333,-0.08460484,0.49754974
5.757131,2.178665,8.718847,-0.16218472,-0.08368854,0.4092797
5.886942,2.1714866,9.44148,-0.011148291,-0.12461651,0.22724187
5.231907,1.6444674,9.365508,0.15347989,-0.16890424,0.094225965
4.8239303,1.1712867,9.011969,0.28817567,-0.17806722,0.02275473
4.476373,0.8817552,8.231908,0.35460728,-0.1601994,-0.043676864
4.241876,0.8362915,7.4183483,0.26648995,-0.12843442,-0.084910266
4.226921,0.9086744,7.2125654,0.027794369,-0.093767814,-0.12217305
4.412365,1.1455638,7.795816,-0.16355917,0.00992656,-0.16539176
4.459025,1.5888343,8.139785,-0.19501872,0.062002823,-0.1872302
4.718646,2.1667008,8.358727,-0.21212296,0.03848451,-0.20693061
4.9363933,2.8103702,8.86481,-0.18081611,0.12064589,-0.27779096
4.449454,3.0143583,8.864211,-0.0926988,0.17913623,-0.35888332
4.197011,3.109473,8.753544,-0.04841107,0.20158553,-0.36010507
3.7154553,3.1896327,8.642876,0.054061573,0.1956296,-0.34208453
3.0430722,3.4354951,8.641679,0.13607024,0.3932445,-0.20066923
3.7387853,3.6167514,9.321838,0.20754147,0.5235115,-0.034972034
4.5074797,4.197609,9.326026,0.3849978,0.55878896,-0.04520403
5.044668,4.5559344,9.799805,0.6197228,0.42149702,-0.20937407
4.193422,4.121039,9.096315,0.9236283,0.40210205,-0.48258355
2.4687948,3.562913,7.3011003,0.88163126,0.5002986,-0.59986967
1.6648064,3.161517,6.611967,0.5235115,0.61529404,-0.5874997
1.0372887,2.8923244,6.430113,0.118507855,0.61117065,-0.52855116
0.95353985,2.7696922,7.4063845,-0.15928312,0.50640726,-0.45814893
0.7710871,2.4867408,8.751749,-0.34162638,0.46746463,-0.33399057
0.7932207,2.1774685,9.805189,-0.34972036,0.54428095,-0.22571471
0.38763726,1.5810575,10.552348,-0.20219639,0.7305948,-0.0061086523
0.5563313,1.1413764,10.783256,-0.004428773,0.84436846,0.32834008
1.643271,0.87278205,10.73181,0.23945917,0.81107634,0.6782131
2.9976087,1.1186446,10.053444,0.40744713,0.48762318,0.9195049
5.762515,2.7696922,10.392627,0.35521814,-0.36468655,1.0677924
8.1637125,4.356732,12.272787,0.38423425,-1.1343768,0.64736444
7.962117,4.1700916,13.521841,0.3755294,-0.8248208,-0.06536258
5.9551373,2.970091,11.981462,0.34605515,0.48609602,-0.42913285
4.354937,2.132005,9.703494,0.41263947,0.9260717,-0.59223384
3.1477582,1.7635103,7.5493555,0.56169057,0.7339546,-0.75762564
1.9280169,1.5206388,6.2518473,0.56016344,0.1788308,-0.8904888
1.3615161,1.4907285,6.1268225,0.32589662,-0.19517145,-0.9424124
1.2382857,1.521237,6.77767,0.04520403,-0.2780964,-0.97494096
0.8350951,1.4027922,7.4183483,-0.21731532,-0.21319197,-0.9947941
0.55393845,1.5403795,7.50449,-0.43310347,-0.34406984,-0.9602802
0.7465607,1.6366907,8.805588,-0.65148777,-0.5849035,-0.86590147
1.090529,1.8622142,10.169497,-0.65286225,-0.6824892,-0.8208502
1.4063815,1.9686948,11.313266,-0.44012842,-0.48808134,-0.80741113
1.0193424,2.0691934,10.89153,-0.20693061,-0.23625213,-0.78038037
0.83988076,2.312065,9.546165,-0.012980887,-0.2434298,-0.70738196
0.93738824,2.5495524,8.694321,0.023365596,-0.4014912,-0.68707067
1.183849,2.728416,8.38804,-0.09086621,-0.45906523,-0.71761394
1.1599208,2.7906294,8.263015,-0.2837469,-0.33353242,-0.79504114
0.76989067,2.7128627,8.277371,-0.46746463,-0.24205536,-0.81504697
0.7178468,2.696711,8.746365,-0.58184916,-0.2910773,-0.8038987
0.5712864,2.6285157,8.976076,-0.5896377,-0.36560285,-0.78694713
0.61435723,2.6416762,9.363713,-0.6065892,-0.39263365,-0.74281216
0.67178494,2.6793633,9.593424,-0.6284276,-0.3136793,-0.70814556
0.51565325,2.7349963,9.990034,-0.5910121,-0.22525656,-0.6394232
0.40558344,2.7583263,10.052248,-0.5010622,-0.20326541,-0.56596667
0.36729828,2.9108686,10.114461,-0.31520647,-0.25809056,-0.44165558
0.7082755,3.2039895,9.783653,-0.09040806,-0.36132678,-0.32986724
1.0259227,3.426522,9.357731,-0.02076942,-0.4007276,-0.28848112
1.2293127,3.566502,9.080164,-0.03848451,-0.36056322,-0.27488935
1.21017,3.6047873,9.05145,-0.06688975,-0.35979962,-0.2857322
0.9625129,3.6466618,9.223135,-0.1226312,-0.34956762,-0.29046643
0.7399804,3.5635111,9.562916,-0.123242065,-0.28725937,-0.2706133
0.34516466,3.4277184,9.692128,-0.016035212,-0.27000242,-0.2133447
0.03589234,3.3176486,9.44806,0.08689558,-0.30772337,-0.111941054
0.20757736,3.3236306,9.424132,0.1553125,-0.33964106,0.017715093
0.62093747,3.3445678,9.247662,0.20662516,-0.38896844,0.10934488
0.9924232,3.2937205,9.089735,0.11591168,-0.44623706,0.1572978
1.4793626,3.0610185,9.210572,-0.14446963,-0.46181414,0.19853121
2.3300111,2.702095,10.164711,-0.5204572,-0.52641314,0.23136522
2.7332017,2.349752,11.557932,-0.7464773,-0.40866885,0.2078469
2.096711,1.5062819,13.080963,-0.6925685,0.08628472,0.2875648
1.2412767,0.93679005,12.5449705,-0.29749137,0.44532076,0.55970526
1.3244274,0.8045866,10.837093,0.2350304,0.22052236,0.89827734
2.3306093,0.90388876,9.358928,0.56214875,-0.31306845,1.1592696
3.8147576,1.1294123,9.139984,0.49861875,-0.36880988,1.2660183
5.0440702,1.5158532,10.313066,0.40194935,-0.11988231,1.1714869
4.7024946,1.2472588,10.41835,0.58032197,0.2666427,1.0102184
3.8536408,0.95832545,8.992228,0.8191703,0.3391829,0.9925033
3.9655054,1.0863415,8.068598,0.93859446,0.25045475,1.0004445
4.206582,1.2568301,7.2496543,0.95554596,0.16279559,0.9094256
3.991228,1.2777673,6.6035924,0.7629707,0.16035213,0.7874053
3.863212,1.1629118,6.574878,0.52396965,0.20723604,0.71959925
3.6975093,1.0229317,6.7998037,0.27015516,0.15378532,0.6626361
3.4749768,0.8775677,7.2209406,0.13194689,0.037415497,0.66752297
3.5521452,0.94636136,8.005786,-0.044593163,0.025350908,0.6974554
3.39721,0.93679005,9.264411,-0.12095132,0.123242065,0.7690793
3.2452657,1.0199406,9.867402,-0.010231993,0.17470746,0.8793405
3.3355947,1.2059826,10.010373,0.19318613,0.10415252,0.9961685
3.6723845,1.5080764,9.9960165,0.44868052,1.53E-04,1.0514518
3.8560338,1.7353946,9.306286,0.60918534,0.012064588,1.0645854
4.087539,1.8245273,8.7367935,0.6614143,0.08093964,1.0511464
4.243671,1.9124635,8.215158,0.6927212,0.049632803,1.0091494
4.4895334,2.0871396,7.717451,0.6214027,0.0035124752,0.9049969
4.612764,2.1218355,7.5260253,0.4802928,0.037110064,0.8000808
4.8412786,2.2319052,7.7413793,0.28695396,0.0795652,0.66721755
4.775476,2.2151556,8.19123,0.18860464,0.14294247,0.515723
4.6761737,2.1948166,8.459227,0.1693624,0.20234911,0.41050145
4.5613184,2.242673,8.387442,0.16768251,0.23777929,0.3136793
4.308277,2.324029,8.123632,0.09682214,0.2843578,0.24663684
4.06062,2.3808584,8.118249,-0.010995574,0.3182608,0.19929479
3.9367914,2.4837499,8.45803,-0.08674286,0.34666604,0.183565
3.775276,2.6488547,8.9312105,-0.07269296,0.41386122,0.20708331
3.9170506,3.0448668,9.169894,0.07086037,0.3950771,0.26053402
4.0534415,3.2859437,8.7577305,0.24236079,0.2947425,0.26710084
3.970889,3.478566,8.23131,0.27840182,0.2733622,0.26816985
4.193422,3.7657046,8.216354,0.22220223,0.3359759,0.25503623
4.1688952,4.013362,8.368897,0.18921551,0.40882155,0.21242839
4.15394,4.1898327,8.426325,0.269697,0.39263365,0.14462234
3.915256,4.1808596,8.181659,0.3203988,0.3726278,0.10277808
3.9056847,4.171288,8.052446,0.3239113,0.39706242,0.04886922
3.734598,4.089334,8.0715885,0.2910773,0.45875978,-0.018325957
3.464209,3.897908,8.09133,0.2753475,0.52931476,-0.049938235
3.2129626,3.6430724,8.321041,0.3109304,0.5554292,-0.06582073
3.0717862,3.388835,8.436495,0.34284812,0.5716171,-0.06719518
2.9874392,3.0873394,8.536993,0.3819435,0.61483586,-0.0720821
2.8749764,2.5902305,8.538189,0.42103887,0.64828074,-0.030390546
3.050849,2.5674987,8.356335,0.4259258,0.5459608,0.017104227
3.4833515,2.85045,8.413763,0.31306845,0.3578143,-0.008857546
3.6586258,3.098107,8.724232,0.12308934,0.11377365,-0.07895433
4.4841495,3.3349965,10.122238,-0.16355917,-0.21090123,-0.21517728
4.7838507,2.984448,12.12862,-0.27259862,-0.087964594,-0.4363105
4.253242,2.5088747,12.468401,-0.109650314,0.3642284,-0.63285637
2.0470598,1.8095721,9.601201,0.25671613,0.61407226,-0.8011498
0.65264237,1.6761723,6.9726853,0.33185256,0.29061913,-0.79626286
0.55513483,1.945963,6.2494545,0.055436023,-0.07422013,-0.79779
0.86560357,1.9393828,7.0348988,-0.3933972,-0.028863383,-0.90178984
0.5880362,1.7006987,8.135597,-0.7182248,0.19990565,-0.9650144
0.047258247,1.4853446,9.064013,-0.83077675,0.22174409,-0.9254609
-0.051445685,1.4967105,9.710074,-0.7997753,0.10751228,-0.7835874
0.3822534,1.762912,10.489536,-0.66675943,-0.08475755,-0.64980793
1.1335998,2.2881367,11.149956,-0.4886922,-0.20311269,-0.5856671
1.5798612,2.7044878,11.474781,-0.32696563,-0.09865474,-0.6262896
1.5110675,2.9790642,10.785049,-0.1685988,0.102319926,-0.7156286
1.0277174,2.9916265,9.396614,-0.01740966,0.045662176,-0.78984874
0.9457632,2.9078777,8.789435,0.007483099,-0.08460484,-0.82833326
0.94636136,2.7792635,8.612367,-0.06872234,-0.1282817,-0.86376345
0.9613165,2.6829524,8.880363,-0.13683382,-0.10720685,-0.9138544
0.8709874,2.6201408,8.937791,-0.11682798,-0.12889257,-0.9605856
0.83688974,2.716452,8.732008,-0.10552697,-0.26542094,-0.9964739
0.93679005,2.7930222,8.799007,-0.18035796,-0.31031954,-1.0332786
1.1084751,2.821138,9.134003,-0.25289822,-0.3491095,-1.0760391
1.39023,2.8677979,9.593424,-0.2454151,-0.36132678,-1.142318
1.0809577,2.7481568,9.440284,-0.21105394,-0.34254268,-1.1840096
0.9194421,2.6566312,9.492926,-0.18478674,-0.37400225,-1.1461359
0.73399836,2.5513473,9.330214,-0.10995574,-0.4266894,-1.1049025
0.6239285,2.585445,9.196216,-0.06612616,-0.49189925,-1.0732902
0.44745782,2.7092733,9.018549,-0.10277808,-0.5216789,-1.0500773
0.28055847,2.7655048,9.157332,-0.1572978,-0.49678615,-1.0277808
0.13280165,2.9078777,9.376874,-0.17195857,-0.51159966,-1.0019717
0.11306087,3.1226335,9.376874,-0.22159137,-0.49388456,-0.99067074
0.20757736,3.3613176,9.505488,-0.31306845,-0.3755294,-1.0085385
-0.18424734,3.6987057,9.561719,-0.3831652,-0.2910773,-1.0558805
-0.84825563,4.2125645,9.588638,-0.6088799,-0.09514226,-1.1012373
-1.5134603,4.4117665,10.750952,-0.84223044,0.23854288,-1.186453
-2.1254246,4.3292146,11.903694,-0.7173085,0.4427246,-1.231657
-3.0376883,4.0331025,12.3912325,-0.2087632,0.35537085,-1.0998629
-2.7846475,3.7106698,11.894721,0.49174652,0.005955936,-0.7817548
-1.847259,3.5306098,11.034502,1.0062478,-0.2666427,-0.5314528
-0.8105687,3.3032916,10.006784,1.2185235,-0.25167647,-0.344528
-0.52582276,3.1310084,9.055039,1.2235631,-0.13194689,-0.17608191
-0.25902304,2.838486,8.34796,1.1684325,-0.16676621,-0.009315695
0.40797627,2.3467607,7.521838,0.9833403,-0.3849978,0.20998493
1.2167503,2.047658,6.5228343,0.53801954,-0.6469063,0.26450464
1.9172492,2.219343,7.1599236,-0.53786683,-1.0793989,0.20021108
2.003989,1.8999012,9.759128,-1.2567025,-0.9595166,0.07651087
1.0612168,0.910469,13.009178,-1.5407549,-0.17623462,0.022143865
-0.6257231,0.6089734,14.32882,-1.2134838,0.28206703,0.27382034
-0.6047859,0.43908295,15.0424795,-0.4792238,0.13316862,0.6942484
0.41635114,0.8745767,14.554344,0.42730024,0.0364992,1.1044444
1.7862421,1.6163517,12.625729,0.9233228,0.30650163,1.2348641
2.722434,2.4335005,10.806585,1.0629056,0.41080686,1.0398453
1.7042879,1.9268204,9.954741,0.9940305,0.59895337,0.89476484
0.47916272,1.4614165,8.06441,0.68936145,1.0231993,0.97417736
1.6133606,2.449054,8.149356,-0.14034629,0.79901177,1.1145236
1.4787644,1.5978073,8.242078,0.16539176,0.82726425,0.83291477
0.34516466,1.2161521,7.049854,0.57848936,0.4373795,0.9211848
0.24466611,1.1276177,6.494719,0.6818783,0.13988814,1.1113166
1.0576276,1.4171492,6.3661046,0.7031059,0.012064588,1.3057245
1.8544376,1.9704895,5.9587264,0.6221663,-0.0364992,1.3292428
1.9483558,2.25703,6.101698,0.3941608,-0.07360926,1.2904528
2.5286152,2.6721847,6.7238317,0.3388775,-0.22571471,1.2006557
3.138187,3.0053852,7.5230346,0.551764,-0.6195701,0.9549351
2.6715865,2.9234312,7.402795,0.7502952,-0.82695884,0.8445212
2.4095724,2.9886355,7.484151,0.698219,-0.7994699,0.9195049
2.9760733,3.2799616,8.048857,0.42271876,-0.32589662,1.0580186
3.3032916,3.6717863,8.359326,0.19608775,0.17989981,1.0491611
2.9503503,3.866203,8.392227,0.015882496,0.49846604,0.96974856
2.5507488,3.9020956,8.62134,-0.062308256,0.5375614,0.9430232
2.5232315,3.938586,9.104691,-0.025961773,0.48197266,0.92927873
2.3802602,4.0181475,9.376874,0.12095132,0.37766743,0.9211848
2.2995026,3.984648,9.386445,0.26710084,0.3368922,0.9427178
2.2504497,4.138985,8.917452,0.4082107,0.30711251,0.981355
2.501098,4.4751763,8.610572,0.46196684,0.25045475,0.9578367
2.55374,4.4656053,8.677571,0.4662429,0.313832,0.9260717
2.5381866,4.5284166,8.414361,0.47555858,0.472657,0.93019503
2.4759731,4.6576295,8.303693,0.49586987,0.5412266,0.9437868
2.6081767,4.7826543,8.188837,0.548557,0.5723807,0.9757045
3.0257242,5.2139606,8.193025,0.6207918,0.5123632,0.95447695
3.1866415,5.529215,8.408379,0.72189003,0.41722095,0.8594874
3.1202407,5.599803,8.556135,0.84788096,0.39690968,0.7425067
3.181856,5.643472,8.498708,0.9512699,0.64950246,0.65102965
2.8283165,5.615955,7.780861,0.980286,0.93294394,0.57818395
2.5896323,5.521438,7.359724,0.9502009,1.0874928,0.56153786
2.3425734,5.4203415,7.2975106,0.95524055,1.1887437,0.57910025
2.1708884,5.401199,7.172486,1.0096076,1.2993103,0.6073528
1.9124635,5.346762,6.229714,0.9978484,1.3675746,0.6995934
2.8743782,6.2255263,5.697909,0.61498857,0.68661255,0.6889033
4.467998,6.5090756,8.096714,-0.11377365,-0.20754147,0.40882155
5.671588,5.779265,11.516057,-0.5355761,-0.1740966,0.04230242
5.4000025,4.9579287,12.460026,-0.66798115,0.4034765,-0.17867808
4.7730827,4.3088756,11.862418,-0.7147123,0.59559363,-0.36056322
3.6000016,3.2338998,10.796415,-0.54244834,0.52946746,-0.6078109
2.5477579,2.6709883,9.595219,-0.34590244,0.27931812,-0.7489208
1.6755741,2.4149563,8.321639,-0.3126103,0.04428773,-0.84421575
1.265205,2.4442682,7.7760754,-0.45738536,0.07040222,-0.87674433
0.637089,2.137389,7.47458,-0.6229298,0.3013093,-0.9233228
-0.35712877,1.7682959,7.09113,-0.68645984,0.46273044,-0.86758137
-0.8811569,1.7724833,6.6741805,-0.7002043,0.49678615,-0.7067711
-0.95772725,2.0051854,6.9708905,-0.59956425,4.58E-04,-0.5038111
-0.19561325,2.352743,8.057232,-0.3932445,-0.68126744,-0.36178493
1.1659029,2.821138,9.234501,-0.18066339,-1.1433871,-0.38713586
1.9944177,3.1316066,9.866804,-0.16203201,-1.1713341,-0.5355761
2.2941186,3.2129626,10.110872,-0.33948836,-0.7637343,-0.7619017
1.9082761,3.1836505,9.899706,-0.4642576,-0.43600506,-0.9236283
1.0043873,2.9575288,9.526425,-0.47861293,-0.25320363,-1.048092
0.3278167,2.900101,9.090333,-0.3950771,-0.3352123,-1.0682507
-0.039481573,2.9521449,8.83131,-0.3304781,-0.4746423,-1.0418307
-0.15433706,3.1226335,9.046066,-0.35308012,-0.54565537,-0.98440933
0.14596218,3.32722,9.610772,-0.3391829,-0.57833666,-0.94042706
-0.13459627,3.4205399,10.050453,-0.310625,-0.5853616,-0.8926268
0.15074782,3.7064822,10.457233,-0.25411993,-0.44303003,-0.79549927
0.33559337,3.906881,10.633704,-0.041233405,-0.4877759,-0.77182823
0.33918262,3.9565322,10.174282,0.21365012,-0.5271767,-0.72112644
0.13280165,4.121039,9.40798,0.419359,-0.6953174,-0.6585127
0.61675006,4.3483567,9.0347,0.54809886,-0.8374963,-0.59803706
1.0576276,4.666602,8.570493,0.58169645,-0.8541423,-0.6239988
1.0133604,4.6689954,7.84786,0.44516805,-0.8022188,-0.6036876
