accel.x,accel.y,accel.z,gyro.x,gyro.y,gyro.z
-0.5177645214,-6.311757381,-7.219256841,3.719354153,-2.655987024,-0.9682713151
-1.476170285,-2.097352218,-11.13435172,3.933118105,-2.566396952,-1.370407104
-2.331709548,1.82033502,-11.80577682,3.813022375,-2.391687632,-1.678375125
-2.208909975,5.824867598,-9.39287163,3.29087615,-2.443740129,-1.79479897
-1.029449431,9.287802067,-4.290672702,2.462623358,-2.340040207,-1.612897038
0.9984063499,10.7427922,-0.7134323472,1.777154922,-1.396827698,-1.33654356
1.535788595,9.924288537,-2.437055298,1.334222317,0.05141125619,-1.028409123
1.917854022,8.027744723,-4.078414976,1.081300139,0.9341996312,-0.7076207399
2.617909586,5.093022811,-2.231478949,1.101463199,1.103536248,-0.437309891
2.466602587,2.652143571,-0.9414693878,1.322021484,0.9238909483,-0.2310129106
1.855313979,0.9922679933,-1.189053133,1.694965959,0.6130285859,-0.05160073936
1.460626094,-0.1401777015,-1.993529587,2.160180569,0.2576909661,0.09839355201
1.334452076,-0.9752917241,-2.770444372,2.56753397,-0.08817914128,0.2101359069
1.252118368,-1.559073025,-2.454831778,2.785904408,-0.3002938032,0.2395167053
0.9764499542,-1.807493659,-1.710197652,2.707494497,-0.361333698,0.1112358421
0.2849862777,-2.330111758,-0.3952782517,2.453161955,-0.3029521406,-0.02441945858
0.05804945339,-2.459867434,0.4200684096,2.124481916,-0.1194499433,-0.1818852127
-0.0683905224,-1.887538086,0.4041828582,1.840312243,0.02221184783,-0.4144127071
-0.4371525231,-1.558238912,0.3118950351,1.623616338,0.001473975834,-0.582618475
-0.1618690166,-0.8254793483,0.6987304527,1.489449263,-0.03438362479,-0.618301332
0.625224487,0.05240238741,0.7204360155,1.449072838,0.02129669301,-0.5562779307
1.474087926,0.2689800225,0.2455711629,1.443549991,0.1071202531,-0.4912850559
2.002254599,-0.2788070045,0.2222276237,1.401153922,0.1201696247,-0.4650178254
2.065622032,-1.058420089,0.8566472245,1.28474617,-0.01123127714,-0.4918251932
1.494029767,-1.742584256,1.811449703,1.162018776,-0.1931422204,-0.5319523215
0.8652011178,-2.125392318,1.796338058,1.094288707,-0.2750562727,-0.5843865275
0.3423439494,-2.314303363,0.8310311372,1.172143698,-0.3239062726,-0.6656655073
-0.1702177427,-2.352349893,-0.264252994,1.350950241,-0.346337527,-0.7431113124
-0.5422589112,-2.247947854,-0.6492226177,1.474259734,-0.2516217828,-0.8332620859
-0.7758385345,-2.197205508,-0.1011065048,1.47467196,-0.07109779865,-0.9667797089
-1.003218426,-2.185526176,1.218484248,1.411269546,0.1349788159,-1.107066989
-0.9449059382,-1.944083565,2.488366968,1.406293988,0.3215558529,-1.193780065
-0.4429463041,-1.18041916,2.913204199,1.491385579,0.3658302426,-1.172227025
0.5275131775,-0.06316694253,3.064725425,1.557994962,0.1855643243,-1.089675069
1.519270591,0.9803916776,3.656567574,1.504678488,-0.1175382584,-0.9904618263
2.498272275,1.644954488,4.28268901,1.322465539,-0.3785325587,-0.8852936029
3.368194869,1.925516811,4.33092814,1.085132122,-0.4458523095,-0.7817329168
3.953277023,2.047864257,3.737362236,0.8696991801,-0.3043897152,-0.6894642711
4.139416265,2.421235213,2.950308187,0.6813652515,-0.1152533144,-0.61344558
3.895986279,3.105345604,2.675292099,0.5152913332,-0.02277264744,-0.5557591319
3.5289153,3.571754325,2.657734523,0.3752265573,-0.01440789551,-0.4849324226
3.633944531,3.823756909,2.341830545,0.2515203357,-0.05788692832,-0.3904362619
3.901880598,4.126252248,1.86288003,0.2191254944,-0.1106123403,-0.2409511209
3.97315369,4.792800678,1.412068692,0.2947515547,-0.1418743879,-0.04213681817
3.663089962,5.66066897,1.398400817,0.4201339185,-0.2503508627,0.1390829235
2.624508545,6.359889252,2.40617676,0.4250927269,-0.5091664195,0.2655961215
1.139842235,6.547718347,4.235568655,0.233530134,-0.7141139507,0.386713475
-0.06623392889,6.370500662,4.697606905,-0.01658569649,-0.7525877953,0.5170411468
-0.406339744,6.023800856,3.494688328,-0.2358084321,-0.856721282,0.6253669262
0.01248831017,5.668830649,2.713385391,-0.4851900339,-1.027057528,0.7411851287
0.6888666458,6.076371001,2.557515907,-0.8321452737,-0.994354248,0.9417831302
1.786099281,7.580711734,2.316672138,-1.213119864,-0.7797766924,1.153517962
2.586915605,8.617907833,2.379533668,-1.524623752,-0.5998548269,1.292374611
2.764156086,8.023170254,2.601877319,-1.809748411,-0.5464112759,1.392576694
2.295052719,5.864171435,3.510625902,-2.169922113,-0.5553725362,1.400442839
0.7139014261,2.992870149,4.884803255,-2.693655729,-0.6350333095,1.289252162
-1.045183299,0.4692208553,6.467093489,-3.173608065,-0.8838458061,1.128144503
-2.431842532,-1.055447211,6.945579601,-3.270714045,-1.145130157,1.012493849
-3.083846597,-1.2453309,3.823431915,-3.055134058,-1.054533958,0.8934066892
-3.660437986,-0.4090373125,-1.243575581,-2.721786499,-0.5867131948,0.7640497684
-4.31265657,0.55519818,-5.44873653,-2.383086205,-0.3719705641,0.7051616311
-4.24378411,1.817532238,-6.514705719,-2.196694613,-0.673491776,0.6163702607
-4.780229074,2.413373394,-4.306664929,-2.242204666,-1.100833774,0.4738761783
-6.047486852,2.440235097,-1.552268021,-2.372625113,-1.286201239,0.3868624568
-6.759419316,2.169820658,-0.02861015454,-2.463824749,-1.228622675,0.4910081327
-5.709160906,2.213779042,0.6284346081,-2.428359032,-1.293137193,0.6397539377
-3.872654211,2.223819375,1.354290311,-2.286458969,-1.487090588,0.6616306305
-2.818703668,1.691214719,0.994872769,-2.185878277,-1.411245108,0.5533779263
-2.129553822,1.002689434,-0.9031810121,-2.078468084,-0.8250693083,0.4281630814
-1.749531007,0.4826028994,-4.022158251,-1.970843315,-0.1721503735,0.4229366183
-0.651567135,0.5269669418,-5.562460524,-1.936694741,0.130522415,0.5841090083
1.385942902,1.655103541,-4.512133433,-1.169207573,-1.109185696,0.6769835353
2.432876551,1.639220328,-3.580335983,-1.443000674,-1.188114643,0.7596831322
2.975142476,1.151965803,-0.9100283938,-1.320505142,-1.393882751,0.8254336715
2.347352231,0.5369336246,-2.349726851,-1.240443826,-1.13320303,0.8978098035
2.113116774,0.6457721849,-4.037775507,-1.315862894,-0.5628967285,0.8975509405
1.311674719,0.8445067048,-4.308625707,-1.556650162,0.3869077861,0.8538551927
0.2123261151,0.1678629963,-5.019069687,-1.854586244,1.273869276,0.8472529054
0.2198930432,-0.7117085922,-4.964291218,-2.277767897,2.06077981,0.8540815115
0.3916720439,-1.76949506,-3.747369543,-2.622562885,2.563956022,0.7992747426
-0.4631932656,-2.640058581,-3.155672647,-2.542054176,2.322171926,0.7305113673
-1.217738252,-3.455428623,-3.181369398,-2.232076406,1.798799992,0.7331135273
-1.139966446,-4.217989451,-3.28077056,-1.880801558,1.362367153,0.7428001165
-1.108029631,-4.977403797,-3.790746327,-1.537746668,1.160829186,0.7332471013
-1.054391564,-5.59265108,-4.660598194,-1.272188425,1.192982912,0.6739864349
-0.9868138196,-6.113856974,-5.528583389,-1.043852091,1.230362058,0.5912321806
-0.6517100506,-6.472178245,-5.738129226,-0.8441035748,1.274053216,0.5135791898
-0.05190788189,-6.73584847,-5.729058615,-0.6222087741,1.250035167,0.4676929414
0.4982122642,-6.94740214,-5.534041655,-0.3287380934,1.132238865,0.4312423766
0.9430486199,-6.959930782,-5.142866162,0.041268453,1.067339778,0.4201202095
1.417474643,-6.800141787,-5.200730322,0.4502848387,1.091674805,0.4304294288
1.816514585,-6.412806603,-5.395455022,0.8712331653,1.184483886,0.4397379756
2.164154595,-5.989977496,-5.362366407,1.25853157,1.356838465,0.4125419557
2.418762393,-5.58749735,-5.121841494,1.624999404,1.550794601,0.3651216924
2.631685013,-5.055999779,-4.515229061,1.999354839,1.645903349,0.2999910414
2.572111711,-4.252618866,-3.265306741,2.340358019,1.595257401,0.2179143131
2.199293713,-3.201899268,-1.293043961,2.53243351,1.359886289,0.1813120097
2.12563168,-1.570179525,1.873704499,2.440814734,0.9014499784,0.1373440176
1.647108159,0.2735229266,6.512689119,1.921946526,0.2800071239,0.01717777178
0.2612216635,2.232643317,12.1203139,0.8392423391,-0.1997898519,-0.2330126166
-1.946566321,4.636697678,17.35663166,-0.7376727462,-0.08810020238,-0.3435294032
-3.511882917,9.449985264,19.95305919,-2.06959939,0.5596708059,0.1338147968
-0.287210968,16.94118741,16.46094539,-2.42891407,1.27707088,0.7434573174
3.867060629,18.97468412,7.227270052,-2.383648396,1.8467834,1.132695079
4.79139315,14.11535725,2.416625966,-2.43534255,2.263956785,1.329673409
4.324089526,7.671218518,2.350505142,-2.469615698,2.47078228,1.343932509
3.356580127,2.141030617,1.792534867,-2.252781868,2.271096468,1.083816648
1.07540688,-2.63486452,0.4681985265,-1.726206422,1.673698664,0.6189984679
-2.890097172,-5.275255109,-0.6274450856,-1.049136758,1.200443029,-0.1733913571
-8.151419617,-5.055443315,-1.637317417,-0.3591425717,1.004385352,-0.9378415942
-11.31904428,-2.04180861,-2.141587666,0.1847050786,0.22849226,-1.239844322
-11.4705278,2.28038648,-0.2266205979,0.005454090424,-1.057390571,-1.097057819
-11.35110179,6.898429727,3.770382462,-1.205227971,-2.183370829,-0.573513031
-10.15111459,12.38824587,9.643733812,-2.109689474,-2.510170937,0.06773988903
-6.129129362,15.19114641,7.412051449,-1.371677041,-1.85373199,0.3302998543
-0.8190268111,7.206254152,-6.836483266,0.5591714978,-0.3348875344,0.3353585303
0.7510036607,-6.187758077,-23.08749236,1.755141735,0.3449050188,0.4651661515
1.396037887,-12.17591596,-18.88151133,2.020468235,0.3864740431,0.5345579982
0.3655985683,-13.71806941,-8.434710489,1.821401477,-0.2014095336,0.3423233926
-1.411402045,-13.88651225,-0.8558072665,1.754322648,-1.352252007,0.003677955829
-1.973239224,-12.83877313,3.250125831,2.271313667,-2.24622941,-0.2457907647
-0.6897159561,-9.956239673,-1.684566659,2.960933447,-2.653784752,-0.5810800195
-0.8458020053,-6.647576897,-8.178008349,3.491203547,-2.67674613,-1.035862803
-2.576675658,-2.921870028,-11.8107324,3.766144991,-2.599360943,-1.325782776
-2.532080145,1.696787551,-10.61072065,3.787222385,-2.581060886,-1.544768214
-2.259583639,6.152184074,-7.359516376,3.431357622,-2.563072681,-1.694033623
-1.274872929,9.376079486,-3.370361984,2.799259901,-2.18980813,-1.589219093
0.923599823,10.61855675,-1.332840841,2.338823795,-1.30525434,-1.230658889
2.388103051,10.56766711,-2.420369536,1.973588824,-0.2737113535,-0.7817727923
3.255826089,8.971658727,-2.648234873,1.656528592,0.3713730872,-0.4359986484
3.539250231,5.763780969,-1.346824943,1.536291242,0.5717355609,-0.2155652642
2.825383877,3.025234541,-0.9977565077,1.605766177,0.4918385446,-0.00980463624
2.335844456,1.247741469,-1.290708504,1.833991408,0.2495061457,0.1625320315
1.890436146,-0.2085632555,-1.633542428,2.200159788,-0.120314531,0.2491140664
1.212009938,-1.499804843,-1.925194155,2.572524548,-0.4374590516,0.2763595581
0.8969237053,-2.507339964,-1.926180828,2.73172164,-0.5011069775,0.1935195327
0.618884178,-3.401051721,-1.650675788,2.66189003,-0.5176287889,0.100861989
0.2972156446,-3.713140233,-0.6526292112,2.345564365,-0.4261355996,-0.08937426656
-0.4121668427,-3.861798178,0.2723731721,1.918651223,-0.3151251972,-0.3302642107
-1.036255019,-3.481025421,0.6257569864,1.496420264,-0.1461947858,-0.5478236675
-1.054101349,-2.260876893,0.3644505673,1.17701745,0.07795162499,-0.7080620527
-0.7359338096,-1.03967038,-0.1040337904,1.04491055,0.1897154301,-0.7930496335
-0.188943486,-0.09098083213,0.3054009239,1.060827613,0.3106036782,-0.7692965865
0.7864771252,0.5461591335,0.4780979162,1.093535185,0.4199722707,-0.6522445679
1.882528149,0.6389572442,0.8692471053,1.132591486,0.2764149904,-0.5498426557
2.201551721,0.07562076591,1.896474841,1.177825809,-0.117137365,-0.5147786736
1.818157384,-0.7840636343,2.660443782,1.181939006,-0.5293089747,-0.5281042457
1.37577602,-1.380526137,2.728208574,1.156574726,-0.8190521598,-0.568394959
0.9452098895,-1.729995408,1.929485715,1.179540634,-0.8941863775,-0.6379469037
0.5671162891,-1.84784905,0.479906573,1.238378167,-0.6943009496,-0.7473378181
0.4948135617,-1.861187839,-1.062686368,1.293075085,-0.2842209339,-0.8526616096
0.6277548822,-1.643076419,-1.846905047,1.329175115,0.07914157212,-0.9186339378
0.746745711,-1.29101187,-1.04597781,1.296114683,0.3086758852,-1.002588749
0.3648103405,-1.360236213,0.8244519049,1.242222667,0.3801191747,-1.12292397
0.005571078131,-1.355634272,2.76219443,1.243634701,0.4012305737,-1.193787694
0.2096919672,-0.6313958691,3.466740291,1.323549509,0.3443158865,-1.16028893
0.9953811569,0.3938409124,3.511087967,1.392769933,0.1431092024,-1.0611099
1.832826545,1.06981359,3.776826231,1.339192748,-0.1608150005,-0.9708588123
2.342777762,1.389223238,4.080878151,1.153797388,-0.4151185155,-0.9046642184
2.767183324,1.452927941,3.874291749,0.9120994806,-0.4549695253,-0.8551504612
3.192887402,1.461593478,3.034083033,0.6962139606,-0.2350442111,-0.8153301477
3.505764141,1.967759624,2.167287924,0.555146873,0.021889586,-0.7390058041
3.665800974,2.854310988,2.009189366,0.4930377305,0.1387319863,-0.6199862957
3.680933661,3.563372281,2.388123802,0.4364956319,0.05565972626,-0.5021832585
3.669688045,3.94763171,3.060379504,0.3521604538,-0.1331628561,-0.3810276985
3.59649889,4.419766992,3.34827787,0.3173614442,-0.2661296725,-0.2444072664
3.506687101,5.219832497,2.882697125,0.3473534882,-0.2940178514,-0.08091004193
3.31213542,6.079140465,2.586927295,0.360222429,-0.4147442877,0.0821172297
2.734060222,6.673805564,3.587452829,0.2008618861,-0.7366087437,0.2272525579
1.880245591,6.684502899,5.508745885,-0.06527845562,-1.015545845,0.3925405741
1.067232926,6.511355824,5.557714207,-0.2658440769,-1.057362437,0.5950773954
0.9362783951,6.372642935,3.701963005,-0.5227331519,-1.098794222,0.7224502563
1.212130641,6.099793377,3.40081499,-1.008613229,-1.129913688,0.810501039
1.786146919,6.68711162,4.195483605,-1.556792617,-0.9485907555,0.9494338632
2.970126986,7.672175965,3.313402664,-1.963547111,-0.5769412518,1.115674496
4.100585891,8.105159971,1.667062275,-2.241289854,-0.1879863143,1.270236373
4.576666696,7.561092841,1.440908417,-2.542033195,-0.07873350382,1.373421669
3.732067636,5.43159601,3.102439946,-2.991215467,-0.3606139421,1.347693443
1.266283672,2.292348136,5.718839419,-3.332917929,-0.7628387213,1.308662653
-0.7444850726,0.663905223,5.502001087,-3.411815166,-0.7733717561,1.238512039
-2.214837027,0.5168412691,1.548022638,-3.224763393,-0.2317333817,1.050645232
-4.08189405,1.020350763,-3.700356155,-2.849522591,0.3123120666,0.8852354884
-5.04830864,2.100946444,-7.026810023,-2.503231049,0.1528526396,0.7564919591
-5.385946604,2.979651771,-5.71882656,-2.377917051,-0.4660947323,0.6166639924
-6.198209912,2.997853198,-2.543154204,-2.44519639,-1.032604337,0.4574564099
-7.004394193,2.637802911,-0.1176395603,-2.545529366,-1.227750659,0.4323382974
-7.257690324,2.192579602,0.8046130859,-2.528678417,-1.178748608,0.6086566448
-6.24382717,1.980348472,0.9997205013,-2.378665924,-1.261853099,0.7944023013
-4.601812243,1.843961395,1.27460361,-2.260499477,-1.464596033,0.7702313066
-3.609267771,1.222538054,1.113259641,-2.251652002,-1.26279974,0.6640241742
-2.541670688,1.335963357,-1.199975509,-2.304689884,-0.6980692148,0.5227329135
-1.725751779,1.262076868,-3.98430929,-2.297683716,-0.1557119042,0.4797465801
-0.5479004243,1.089909452,-5.542533589,-2.160242081,0.1914086789,0.5027849674
1.039413775,1.367126557,-6.168152043,-1.983930945,0.2754127979,0.695235908
3.213838712,2.209440136,-5.544349114,-1.861183405,0.2561583519,1.01310873
5.360352144,3.298214447,-4.720129118,-1.832454562,0.2004490197,1.213508129
5.208560577,3.055276628,-3.761418526,-1.871496677,0.3008024395,1.244317532
3.628478667,2.169385774,-3.787667943,-1.953978777,0.6838888526,1.206212044
2.245630224,1.193845043,-4.661194114,-2.042631865,1.173316956,1.149807096
1.097235557,0.1646457878,-5.182456414,-2.167744637,1.659279108,1.058247089
-0.1567097341,-1.21092185,-5.374470101,-2.276652813,2.010059118,0.9845149517
-0.8694938466,-2.414047932,-5.123828869,-2.278284311,2.139754534,0.9860560894
-1.153270456,-3.355861749,-4.67741255,-2.17067647,2.090712547,1.030992746
-1.45843326,-4.112351148,-4.279346421,-1.98490274,1.907153845,1.080614686
-1.684818296,-4.711304883,-3.81350381,-1.803907037,1.776617765,1.09598124
-1.745466534,-5.198790294,-4.13282695,-1.633857846,1.800202489,1.032341599
-1.84541247,-5.793588078,-5.276836826,-1.468503475,1.928486705,0.9051250815
-1.762919188,-6.443259024,-6.45945671,-1.30781424,2.087510347,0.7949754
-1.0649869,-6.831938608,-7.372382871,-1.094485641,2.072615623,0.7196499109
-0.1532075712,-7.047334925,-7.481814137,-0.7912510633,1.917381287,0.6781016588
0.5856128998,-6.990134197,-7.236390931,-0.4130038917,1.765864253,0.6556581259
1.021409917,-6.708693922,-7.165673135,0.02314917371,1.628551126,0.6262285709
1.264670099,-6.306174613,-6.782762782,0.5040268302,1.548090339,0.6131579876
1.632608216,-5.894242163,-6.401522992,0.9959233403,1.504872084,0.6028795242
1.977964499,-5.562610747,-5.742489175,1.487102151,1.410268188,0.5977326035
2.070714679,-5.283566426,-4.613707848,1.963771224,1.191708922,0.5441202521
1.615831854,-5.012018599,-3.091409141,2.374627829,0.8712388277,0.4037658572
0.5232204488,-4.548125661,-1.206237199,2.570165157,0.5604263544,0.224176392
-0.5199874582,-3.390351463,1.563752707,2.545743227,0.3252091706,0.03879904374
-1.50237031,-1.386979843,4.986903447,2.344884157,0.2063826621,-0.1241299435
-2.353788109,1.016000167,7.895877169,1.789072156,0.2019851655,-0.2909859419
-3.307850875,3.582071721,11.45412962,0.415751636,0.264894098,-0.3581561744
-3.940525385,7.531233709,17.59008035,-1.615979552,0.7067238688,0.009069039486
-1.586314959,15.29919645,21.75833401,-2.576235533,1.431265593,0.6306346059
3.169993433,20.91193462,13.07303431,-2.542723656,2.102791071,1.019658327
5.038144974,17.37553978,3.352845616,-2.387248755,2.239588261,1.244605422
5.560848413,10.4532224,1.88016142,-2.292450905,1.713847876,1.276958227
4.641584866,3.586413549,3.307051541,-2.220071077,1.392964125,1.161302686
3.660684654,-1.901187841,1.825021717,-2.018071175,1.496715069,0.8703175187
1.953581753,-6.057072426,-1.143782497,-1.492783785,1.417084217,0.4858279228
-0.5841258761,-7.928782244,-2.309748184,-0.6692652702,0.9288686514,-0.1613527387
-4.353727709,-7.210332361,-1.808377748,0.1605515182,0.6212365627,-0.9266037941
-7.427953367,-2.658490894,-2.570250593,0.4991138577,0.1112422794,-1.181511998
-6.629638505,3.355338602,-0.7823574149,0.0632340163,-0.7353391051,-0.8690305352
-4.802889819,7.62255824,2.952492546,-0.4924140871,-1.63143456,-0.2024758309
-3.606079204,11.17986026,1.961703393,-0.6526311636,-2.093464613,0.4455008209
-3.713548521,11.42458789,-1.717567304,-0.5027415752,-1.580080986,0.7510898113
-4.828047056,5.526767864,-4.120775862,-0.06465615332,-0.6331484914,0.614551127
-6.308154388,-4.128111612,-7.361438284,0.609911859,-0.1980686188,0.3703850508
-6.080799339,-10.74427923,-8.530259945,1.030469418,-0.1915720999,0.1054138616
-5.109881007,-12.66095807,-4.780556991,1.239876509,-0.5922609568,-0.2127698064
-4.47471994,-12.04333236,0.08043547272,1.874002218,-1.218291521,-0.4541850984
-2.544331139,-9.513023612,-0.9974556251,2.790886402,-1.740936518,-0.5495033264
-0.2723570977,-6.300667247,-5.497096364,3.434592485,-2.247709513,-0.6478778124
0.6191717628,-3.854364229,-7.672737106,3.680135012,-2.476711273,-0.7553109527
0.4702820548,-1.26970897,-8.936796088,3.59924984,-2.547664165,-0.8722311854
0.1208966624,1.417565536,-8.057250803,3.366004229,-2.624838829,-1.013321519
-0.2024053174,4.329667034,-6.116873107,3.093225718,-2.564104795,-1.163712621
-0.2361383679,6.83582451,-4.916642747,2.819143295,-2.175456524,-1.223535895
0.4117372191,7.800037791,-4.783738543,2.505997658,-1.611530781,-1.152582884
1.43889357,7.569708109,-4.21462845,2.1584692,-0.9912481904,-0.9709837437
2.063801831,6.781209707,-2.883076772,1.818864465,-0.4430423081,-0.7719534636
2.120224268,5.485292529,-1.426357183,1.561155558,0.01200745068,-0.6079447269
1.723824319,3.668719492,-0.7604746689,1.473890185,0.4294968247,-0.4763598144
1.718949114,2.072002089,-1.522215266,1.523338437,0.7018439174,-0.3299475312
1.862276511,0.8039075679,-1.992976483,1.676367402,0.7247918844,-0.1144458726
1.80331725,-0.06498012943,-1.975541218,1.91775775,0.5523161292,0.01627838984
0.942212169,-1.203974223,-2.084254252,2.218546391,0.213723734,0.0211573001
0.5874450837,-2.391082651,-1.589912399,2.379187346,-0.1914554983,-0.1078574136
0.4139645398,-3.212812876,-0.2899239533,2.320091963,-0.4102629423,-0.2464408576
0.3526370876,-3.363095208,0.4629845547,2.112771749,-0.2975449562,-0.3715421855
0.4389399911,-2.635034616,0.1233072307,1.819645762,0.07443526387,-0.5235232115
0.2930187775,-1.894260672,-0.3657745093,1.505585194,0.4663463533,-0.6728304029
0.3425385952,-1.015184759,-0.216708568,1.251530528,0.6213088036,-0.7569468617
0.7713178422,-0.02936521069,0.8156354151,1.141931534,0.6930913925,-0.7405736446
1.545432037,0.7028519165,0.9273714505,1.179012299,0.6355583072,-0.6323494315
2.290355793,0.8717705593,0.8533768245,1.281923175,0.5114263892,-0.4789423943
2.846693207,0.4651882388,1.070825982,1.324080467,0.3231420219,-0.3742727041
2.830087232,-0.443363945,1.809565789,1.245116472,0.08642942458,-0.376227349
2.132630453,-1.441166776,2.709234701,1.089210749,-0.09571267664,-0.4384899437
1.375977096,-2.06482416,2.616611655,0.9736183882,-0.2043781579,-0.4954886436
0.7340037184,-2.196391269,1.79624395,0.9547153115,-0.1778410822,-0.5468871593
0.3427823408,-2.147428793,0.5543869367,1.128150463,-0.2087066919,-0.6271595955
-0.2507835638,-1.960198833,-0.4485281959,1.357961297,-0.1665595025,-0.7090810537
-0.487678303,-1.896429249,-0.9251058437,1.446919441,0.006112393923,-0.8285660148
-0.7491513109,-1.977366826,-0.2546210961,1.366376996,0.2492536753,-0.9857580066
-0.9542138647,-2.119617242,1.106452153,1.222489953,0.4843918979,-1.106621742
-0.7208589901,-1.852880614,2.433718116,1.190834045,0.6408213973,-1.17530179
-0.1689765105,-0.946622679,3.062861384,1.300906658,0.6584964991,-1.18362987
0.5061643923,0.3621136487,3.234486363,1.416200042,0.4750099778,-1.130965829
1.282471129,1.528697175,3.748338972,1.395563364,0.1270099729,-1.024370193
2.44539438,2.10361011,4.363324974,1.217763305,-0.2110697925,-0.8911541104
3.525474804,2.028378051,4.343724786,0.9708387852,-0.3440980613,-0.7610433102
4.040080861,2.001526869,3.650352061,0.7614253759,-0.28015396,-0.6507762074
3.947816419,2.35726806,2.801942795,0.5982995629,-0.1595533341,-0.5675895214
3.416680083,2.845337408,2.304049388,0.4368292391,-0.07536814362,-0.519263804
3.131547967,3.272784238,2.016610164,0.2797361314,-0.04182884097,-0.4791792929
3.28559345,3.697994102,1.717223313,0.1859896779,-0.04921831191,-0.3939618766
3.459196452,4.38010309,1.564308295,0.242002055,-0.08675773442,-0.2151848823
3.423622449,5.40881427,1.722015223,0.3714724481,-0.2372947782,-0.0007069320418
2.868323731,6.257263574,2.795782811,0.4020217657,-0.5533309579,0.1675392538
1.892334673,6.661449355,4.694731057,0.230961889,-0.8646488786,0.2984743714
0.9864069923,6.581323095,5.459000734,0.02932133339,-0.9067803025,0.4689006805
0.9005518327,6.407616049,3.922741892,-0.1218085289,-0.8177114129,0.6547881961
1.329942197,6.032172378,2.782542806,-0.3464147151,-0.8723804951,0.7916461825
1.616870549,5.760404771,3.331850759,-0.7453203201,-0.9751409888,0.8885738254
2.028804752,6.279738441,3.930007206,-1.259118199,-0.9430440068,1.004390955
3.014052637,7.329653152,3.486192595,-1.714633465,-0.7641491294,1.148324132
3.932321621,7.612825366,2.186870577,-2.032530785,-0.4689831138,1.291069746
3.968457056,6.61931994,1.262681994,-2.292891026,-0.1586020887,1.369845271
2.806897203,4.342047208,1.530958837,-2.726217031,-0.08652665466,1.354535699
0.7639324082,1.94523215,3.602890052,-3.197491884,-0.3960685134,1.295472026
-1.354715112,0.6342062503,5.663161956,-3.419846773,-0.6717280746,1.205878019
-3.14747122,0.3426981697,4.010708637,-3.319391012,-0.5035313368,1.067906857
-4.872205347,0.9555822305,-0.7676052515,-2.92723608,-0.1264285594,0.8988363743
-6.377321448,1.851788143,-4.857939798,-2.443930387,-0.1136677638,0.7906126976
-6.66670713,2.528569799,-5.847998883,-2.129461527,-0.5794085264,0.6591659784
-6.988329778,2.515056822,-3.967721728,-2.117871761,-1.219432235,0.5376728773
-7.410605927,2.165085446,-1.173199803,-2.270140409,-1.629154086,0.5586357713
-7.839663699,1.509063085,0.6485725562,-2.353977203,-1.587129951,0.6792410016
-7.854704616,0.6379805082,0.8160567093,-2.336833954,-1.412539959,0.7064499259
-6.843936505,-0.1104489182,0.6807037976,-2.249628544,-1.543643951,0.638771832
-5.00802573,-0.1399783795,1.161405101,-2.208765268,-1.585201502,0.4539707005
-3.42717868,0.09762567697,0.5511453975,-2.234653711,-0.9905456305,0.2681997716
-2.381238426,-0.04770633855,-2.996687077,-2.181511641,-0.4517838657,0.2660788298
-1.181440027,0.7741518966,-4.759821369,-2.021762133,-0.1275176555,0.3349004984
0.05902706625,1.340071962,-5.065333425,-1.8777771,-0.1760416329,0.4393112957
1.62850195,1.67401867,-3.730456986,-1.787642956,-0.3442444801,0.5701375008
3.035144525,2.044038561,-2.828044328,-1.726379752,-0.3779313862,0.7711933255
4.009797951,2.4910961,-3.03735811,-1.730249643,-0.2036498785,0.9514089227
4.018327879,2.743491483,-3.495830484,-1.808377743,0.119812347,1.006934285
2.715828108,1.961159203,-3.68705419,-1.913797855,0.5591918826,0.9454466701
1.044206855,0.5419792175,-4.072491723,-2.008069992,1.00912869,0.8214750886
-0.1619441276,-1.044423712,-4.307151835,-2.027931213,1.298577785,0.7067633867
-0.8330579668,-2.458368135,-4.279332101,-1.920240283,1.433989048,0.6578953266
-0.9395981871,-3.489658225,-4.59187654,-1.7050035,1.410576582,0.6514390111
-1.028683707,-4.495457316,-4.729785712,-1.45024395,1.344674468,0.6322239637
-1.290726039,-5.435727411,-4.955104872,-1.160539508,1.234649181,0.6215785146
-1.119750172,-6.024283671,-5.19713785,-0.9140508771,1.187226653,0.6125757694
-0.7034303009,-6.215230605,-5.473178313,-0.7417028546,1.136444688,0.5904970765
-0.4303860977,-6.373526147,-5.365636222,-0.5642617941,0.951036036,0.5428155065
-0.2204734735,-6.56101622,-4.777243921,-0.3597795069,0.7502710223,0.4886745214
0.008181845151,-6.782021608,-4.48311952,-0.1050087512,0.5931118727,0.4451488853
0.2818514868,-6.827150205,-4.528911842,0.2261249721,0.4778968692,0.4099445641
0.5434580579,-6.723851743,-4.628181779,0.5824965239,0.5147993565,0.3698981404
0.7370815184,-6.665548023,-4.959505152,0.9186981916,0.6754438877,0.3457864225
0.9807859376,-6.36240328,-5.192779071,1.243142605,0.8641476035,0.3254702985
1.062116606,-6.006093934,-5.100870018,1.534706473,1.065951109,0.2729098797
0.9603843701,-5.7619029,-4.782436521,1.808026433,1.278267384,0.1862891167
0.7179033552,-5.572579183,-4.235908262,2.082766533,1.486768723,0.07286509126
0.4306275053,-5.101824542,-3.371858652,2.364430904,1.60151875,-0.07384661585
