ax,ay,az,wx,wy,wz
0.3891,0.0407,-0.5118,0.4128,-0.0096,-0.5405
0.3891,0.0407,-0.5118,0.4128,-0.0096,-0.5405
0.3891,0.0407,-0.5118,0.4128,-0.0096,-0.5405
0.3891,0.0407,-0.5118,0.4128,-0.0096,-0.5405
0.3891,0.0407,-0.5118,0.4128,-0.0096,-0.5405
0.3891,0.0407,-0.5118,0.4128,-0.0096,-0.5405
0.3891,0.0407,-0.5118,0.083,0.0762,-1.0623
0.366,-0.131,-0.1663,0.083,0.0762,-1.0623
0.366,-0.131,-0.1663,0.488,-0.3333,-1.3377
0.366,-0.131,-0.1663,0.488,-0.3333,-1.3377
0.366,-0.131,-0.1663,0.488,-0.3333,-1.3377
0.366,-0.131,-0.1663,0.488,-0.3333,-1.3377
0.366,-0.131,-0.1663,0.488,-0.3333,-1.3377
0.366,-0.131,-0.1663,0.488,-0.3333,-1.3377
0.8284,-0.4799,0.9288,0.488,-0.3333,-1.3377
0.8284,-0.4799,0.9288,0.8988,0.2284,-1.7384
0.2766,-0.2605,-0.4339,0.8988,0.2284,-1.7384
0.2766,-0.2605,-0.4339,0.8988,0.2284,-1.7384
0.2766,-0.2605,-0.4339,0.8988,0.2284,-1.7384
0.2766,-0.2605,-0.4339,0.8988,0.2284,-1.7384
0.2766,-0.2605,-0.4339,0.8988,0.2284,-1.7384
0.2766,-0.2605,-0.4339,0.8988,0.2284,-1.7384
0.2766,-0.2605,-0.4339,0.6482,-0.5764,-2.2032
1.5031,-0.8387,-0.8038,0.6482,-0.5764,-2.2032
1.5031,-0.8387,-0.8038,0.2072,0.5409,-3.3798
1.5031,-0.8387,-0.8038,0.2072,0.5409,-3.3798
1.5031,-0.8387,-0.8038,0.2072,0.5409,-3.3798
1.5031,-0.8387,-0.8038,0.2072,0.5409,-3.3798
1.5031,-0.8387,-0.8038,0.2072,0.5409,-3.3798
1.5031,-0.8387,-0.8038,0.2072,0.5409,-3.3798
2.758,-1.9545,-2.6449,0.2072,0.5409,-3.3798
2.758,-1.9545,-2.6449,-1.5617,-0.9266,-5.0684
-1.7461,-1.041,-0.6859,-1.5617,-0.9266,-5.0684
-1.7461,-1.041,-0.6859,-1.5617,-0.9266,-5.0684
-1.7461,-1.041,-0.6859,-1.5617,-0.9266,-5.0684
-1.7461,-1.041,-0.6859,-1.5617,-0.9266,-5.0684
-1.7461,-1.041,-0.6859,-1.5617,-0.9266,-5.0684
-1.7461,-1.041,-0.6859,-1.5617,-0.9266,-5.0684
-1.7461,-1.041,-0.6859,0.3454,-1.6509,-1.1854
-9.4637,1.3594,2.848,0.3454,-1.6509,-1.1854
-9.4637,1.3594,2.848,0.5109,-1.1029,-0.6264
-9.4637,1.3594,2.848,0.5109,-1.1029,-0.6264
-9.4637,1.3594,2.848,0.5109,-1.1029,-0.6264
-9.4637,1.3594,2.848,0.5109,-1.1029,-0.6264
-9.4637,1.3594,2.848,0.5109,-1.1029,-0.6264
-9.4637,1.3594,2.848,0.5109,-1.1029,-0.6264
-0.5231,-0.0154,0.2048,0.5109,-1.1029,-0.6264
-0.5231,-0.0154,0.2048,1.4168,-0.9836,-1.1902
1.6561,-0.0385,0.4239,1.4168,-0.9836,-1.1902
1.6561,-0.0385,0.4239,1.4168,-0.9836,-1.1902
1.6561,-0.0385,0.4239,1.4168,-0.9836,-1.1902
1.6561,-0.0385,0.4239,1.4168,-0.9836,-1.1902
1.6561,-0.0385,0.4239,1.4168,-0.9836,-1.1902
1.6561,-0.0385,0.4239,1.4168,-0.9836,-1.1902
1.6561,-0.0385,0.4239,3.4885,-0.1135,-1.5277
4.0605,-0.3857,-3.1395,3.4885,-0.1135,-1.5277
4.0605,-0.3857,-3.1395,3.4885,-0.1135,-1.5277
4.0605,-0.3857,-3.1395,3.4885,-0.1135,-1.5277
4.0605,-0.3857,-3.1395,3.4885,-0.1135,-1.5277
4.0605,-0.3857,-3.1395,3.4885,-0.1135,-1.5277
4.0605,-0.3857,-3.1395,3.4885,-0.1135,-1.5277
3.9989,-2.8164,-1.4837,3.4885,-0.1135,-1.5277
3.9989,-2.8164,-1.4837,4.0136,-0.1603,-0.9868
3.9989,-2.8164,-1.4837,3.6415,-3.4666,-0.332
0.6663,-0.7313,2.319,3.6415,-3.4666,-0.332
0.6663,-0.7313,2.319,3.6415,-3.4666,-0.332
0.6663,-0.7313,2.319,3.6415,-3.4666,-0.332
0.6663,-0.7313,2.319,3.6415,-3.4666,-0.332
0.6663,-0.7313,2.319,3.6415,-3.4666,-0.332
0.6663,-0.7313,2.319,3.6415,-3.4666,-0.332
0.6663,-0.7313,2.319,3.5926,0.325,1.416
-1.0566,2.3524,6.333,3.5926,0.325,1.416
-1.0566,2.3524,6.333,3.5926,0.325,1.416
-1.0566,2.3524,6.333,3.5926,0.325,1.416
-1.0566,2.3524,6.333,3.5926,0.325,1.416
-1.0566,2.3524,6.333,3.5926,0.325,1.416
-1.0566,2.3524,6.333,3.5926,0.325,1.416
-6.7624,5.166,5.1598,3.5926,0.325,1.416
-6.7624,5.166,5.1598,0.9368,1.5364,1.9811
-6.7624,5.166,5.1598,-0.8167,1.1647,-0.5095
-7.6636,2.7887,1.9084,-0.8167,1.1647,-0.5095
-7.6636,2.7887,1.9084,-0.8167,1.1647,-0.5095
-7.6636,2.7887,1.9084,-0.8167,1.1647,-0.5095
-7.6636,2.7887,1.9084,-0.8167,1.1647,-0.5095
-7.6636,2.7887,1.9084,-0.8167,1.1647,-0.5095
-7.6636,2.7887,1.9084,-0.8167,1.1647,-0.5095
-7.6636,2.7887,1.9084,-0.5526,1.8215,-2.758
-3.6124,-0.8009,-1.6174,-0.5526,1.8215,-2.758
-3.6124,-0.8009,-1.6174,0.3127,4.0368,-0.9477
-3.6124,-0.8009,-1.6174,0.3127,4.0368,-0.9477
-3.6124,-0.8009,-1.6174,0.3127,4.0368,-0.9477
-3.6124,-0.8009,-1.6174,0.3127,4.0368,-0.9477
-3.6124,-0.8009,-1.6174,0.3127,4.0368,-0.9477
-3.6124,-0.8009,-1.6174,0.3127,4.0368,-0.9477
5.2175,-3.094,-2.2103,0.3127,4.0368,-0.9477
1.7286,-0.4622,-1.5062,0.3127,4.0368,-0.9477
1.7286,-0.4622,-1.5062,0.8476,3.038,-0.4804
1.7286,-0.4622,-1.5062,0.8476,3.038,-0.4804
1.7286,-0.4622,-1.5062,0.8476,3.038,-0.4804
1.7286,-0.4622,-1.5062,0.8476,3.038,-0.4804
1.7286,-0.4622,-1.5062,0.8476,3.038,-0.4804
1.7286,-0.4622,-1.5062,0.8476,3.038,-0.4804
1.7286,-0.4622,-1.5062,0.4402,-0.2051,-0.2903
-0.6847,0.2838,1.8115,0.4402,-0.2051,-0.2903
-0.6847,0.2838,1.8115,0.4402,-0.2051,-0.2903
-0.6847,0.2838,1.8115,0.4402,-0.2051,-0.2903
-0.6847,0.2838,1.8115,0.4402,-0.2051,-0.2903
-0.6847,0.2838,1.8115,0.4402,-0.2051,-0.2903
-0.6847,0.2838,1.8115,0.4402,-0.2051,-0.2903
-1.1254,1.8569,-4.5186,0.4402,-0.2051,-0.2903
-1.1254,1.8569,-4.5186,0.2253,-0.5085,-0.0908
-1.1254,1.8569,-4.5186,-1.0698,-1.3723,-0.3285
0.1574,-0.3178,-2.5309,-1.0698,-1.3723,-0.3285
0.1574,-0.3178,-2.5309,-1.0698,-1.3723,-0.3285
0.1574,-0.3178,-2.5309,-1.0698,-1.3723,-0.3285
0.1574,-0.3178,-2.5309,-1.0698,-1.3723,-0.3285
0.1574,-0.3178,-2.5309,-1.0698,-1.3723,-0.3285
0.1574,-0.3178,-2.5309,-1.0698,-1.3723,-0.3285
0.1574,-0.3178,-2.5309,-1.1151,0.8578,1.0405
5.5514,-5.1885,0.9528,-1.1151,0.8578,1.0405
5.5514,-5.1885,0.9528,-0.2188,0.629,1.3701
-1.5783,-2.1353,-1.5954,-0.2188,0.629,1.3701
-1.5783,-2.1353,-1.5954,-0.2188,0.629,1.3701
-1.5783,-2.1353,-1.5954,-0.2188,0.629,1.3701
-1.5783,-2.1353,-1.5954,-0.2188,0.629,1.3701
-1.5783,-2.1353,-1.5954,-0.2188,0.629,1.3701
-1.5783,-2.1353,-1.5954,-0.2188,0.629,1.3701
-1.5783,-2.1353,-1.5954,-0.8278,-0.3665,0.9711
-0.225,6.8882,0.878,-0.8278,-0.3665,0.9711
-0.225,6.8882,0.878,-0.8278,-0.3665,0.9711
-0.225,6.8882,0.878,-0.8278,-0.3665,0.9711
-0.225,6.8882,0.878,-0.8278,-0.3665,0.9711
-0.225,6.8882,0.878,-0.8278,-0.3665,0.9711
-0.225,6.8882,0.878,-0.8278,-0.3665,0.9711
-0.225,6.8882,0.878,0.2807,-0.0148,0.4281
-2.524,3.4123,-2.09,0.2807,-0.0148,0.4281
-2.524,3.4123,-2.09,0.2807,-0.0148,0.4281
-2.524,3.4123,-2.09,0.2807,-0.0148,0.4281
-2.524,3.4123,-2.09,0.2807,-0.0148,0.4281
-2.524,3.4123,-2.09,0.2807,-0.0148,0.4281
-2.524,3.4123,-2.09,0.2807,-0.0148,0.4281
-2.4253,0.9375,0.3382,0.2807,-0.0148,0.4281
-2.4253,0.9375,0.3382,0.7045,-1.2562,0.9932
-2.4253,0.9375,0.3382,1.1631,2.6902,-0.7679
0.0766,-1.2429,0.0952,1.1631,2.6902,-0.7679
0.0766,-1.2429,0.0952,1.1631,2.6902,-0.7679
0.0766,-1.2429,0.0952,1.1631,2.6902,-0.7679
0.0766,-1.2429,0.0952,1.1631,2.6902,-0.7679
0.0766,-1.2429,0.0952,1.1631,2.6902,-0.7679
0.0766,-1.2429,0.0952,1.1631,2.6902,-0.7679
0.0766,-1.2429,0.0952,-0.4525,4.0046,-3.5898
-3.7729,3.6841,1.7119,-0.4525,4.0046,-3.5898
-3.7729,3.6841,1.7119,-0.7569,2.9174,-0.2012
-3.7729,3.6841,1.7119,-0.7569,2.9174,-0.2012
-3.7729,3.6841,1.7119,-0.7569,2.9174,-0.2012
-3.7729,3.6841,1.7119,-0.7569,2.9174,-0.2012
-3.7729,3.6841,1.7119,-0.7569,2.9174,-0.2012
-3.7729,3.6841,1.7119,-0.7569,2.9174,-0.2012
0.5506,0.16,8.488,-0.7569,2.9174,-0.2012
0.5506,0.16,8.488,1.9054,0.934,1.2416
9.5547,-5.776,-0.4149,1.9054,0.934,1.2416
9.5547,-5.776,-0.4149,1.9054,0.934,1.2416
9.5547,-5.776,-0.4149,1.9054,0.934,1.2416
9.5547,-5.776,-0.4149,1.9054,0.934,1.2416
9.5547,-5.776,-0.4149,1.9054,0.934,1.2416
9.5547,-5.776,-0.4149,1.9054,0.934,1.2416
2.6332,-3.0078,0.2149,1.9054,0.934,1.2416
2.6332,-3.0078,0.2149,1.8304,1.6698,0.924
2.6332,-3.0078,0.2149,1.8304,1.6698,0.924
2.6332,-3.0078,0.2149,1.8304,1.6698,0.924
2.6332,-3.0078,0.2149,1.8304,1.6698,0.924
2.6332,-3.0078,0.2149,1.8304,1.6698,0.924
2.6332,-3.0078,0.2149,1.8304,1.6698,0.924
2.6332,-3.0078,0.2149,0.3185,4.2252,2.872
-4.028,-2.8833,0.3071,0.3185,4.2252,2.872
-4.028,-2.8833,0.3071,-2.6853,-3.9404,3.0263
1.7172,-2.8493,0.6259,-2.6853,-3.9404,3.0263
1.7172,-2.8493,0.6259,-2.6853,-3.9404,3.0263
1.7172,-2.8493,0.6259,-2.6853,-3.9404,3.0263
1.7172,-2.8493,0.6259,-2.6853,-3.9404,3.0263
1.7172,-2.8493,0.6259,-2.6853,-3.9404,3.0263
1.7172,-2.8493,0.6259,-2.6853,-3.9404,3.0263
1.7172,-2.8493,0.6259,0.7442,-1.192,0.9734
0.5204,9.2454,-10.7544,0.7442,-1.192,0.9734
0.5204,9.2454,-10.7544,-1.8637,1.5163,1.0212
0.5204,9.2454,-10.7544,-1.8637,1.5163,1.0212
0.5204,9.2454,-10.7544,-1.8637,1.5163,1.0212
0.5204,9.2454,-10.7544,-1.8637,1.5163,1.0212
0.5204,9.2454,-10.7544,-1.8637,1.5163,1.0212
0.5204,9.2454,-10.7544,-1.8637,1.5163,1.0212
0.4273,6.3774,1.7662,-1.8637,1.5163,1.0212
0.4273,6.3774,1.7662,-2.7217,1.0903,1.1177
0.4574,-1.1806,6.0568,-2.7217,1.0903,1.1177
0.4574,-1.1806,6.0568,-2.7217,1.0903,1.1177
0.4574,-1.1806,6.0568,-2.7217,1.0903,1.1177
0.4574,-1.1806,6.0568,-2.7217,1.0903,1.1177
0.4574,-1.1806,6.0568,-2.7217,1.0903,1.1177
0.4574,-1.1806,6.0568,-2.7217,1.0903,1.1177
0.4574,-1.1806,6.0568,-0.6185,-0.1447,-0.6561
-0.5338,-5.6155,7.0498,-0.6185,-0.1447,-0.6561
0.2881,-4.749,1.0163,-0.6185,-0.1447,-0.6561
0.2881,-4.749,1.0163,-0.6185,-0.1447,-0.6561
0.2881,-4.749,1.0163,-0.6185,-0.1447,-0.6561
0.2881,-4.749,1.0163,-0.6185,-0.1447,-0.6561
0.2881,-4.749,1.0163,-0.6185,-0.1447,-0.6561
0.2881,-4.749,1.0163,-0.6185,-0.1447,-0.6561
0.2881,-4.749,1.0163,-1.606,-2.0674,-2.0072
-0.5183,-0.5465,0.5999,-1.606,-2.0674,-2.0072
-0.5183,-0.5465,0.5999,-2.1904,-1.4771,-1.9517
-0.5183,-0.5465,0.5999,-2.1904,-1.4771,-1.9517
-0.5183,-0.5465,0.5999,-2.1904,-1.4771,-1.9517
-0.5183,-0.5465,0.5999,-2.1904,-1.4771,-1.9517
-0.5183,-0.5465,0.5999,-2.1904,-1.4771,-1.9517
-0.5183,-0.5465,0.5999,-2.1904,-1.4771,-1.9517
-0.5183,-0.5465,0.5999,0.4027,-1.2384,-1.1393
-1.8632,3.0498,-3.3723,0.4027,-1.2384,-1.1393
-1.8632,3.0498,-3.3723,-0.2997,-3.8556,-0.4326
-1.8632,3.0498,-3.3723,-0.2997,-3.8556,-0.4326
-1.8632,3.0498,-3.3723,-0.2997,-3.8556,-0.4326
-1.8632,3.0498,-3.3723,-0.2997,-3.8556,-0.4326
-1.8632,3.0498,-3.3723,-0.2997,-3.8556,-0.4326
-1.8632,3.0498,-3.3723,-0.2997,-3.8556,-0.4326
-2.0257,1.2708,-3.8189,-0.2997,-3.8556,-0.4326
-2.0257,1.2708,-3.8189,-0.408,1.1642,0.2574
-2.212,2.9093,-4.815,-0.408,1.1642,0.2574
-2.212,2.9093,-4.815,-0.408,1.1642,0.2574
-2.212,2.9093,-4.815,-0.408,1.1642,0.2574
-2.212,2.9093,-4.815,-0.408,1.1642,0.2574
-2.212,2.9093,-4.815,-0.408,1.1642,0.2574
-2.212,2.9093,-4.815,-0.408,1.1642,0.2574
-2.212,2.9093,-4.815,1.3183,0.6197,0.6008
-3.888,2.1381,0.0081,1.3183,0.6197,0.6008
-3.888,2.1381,0.0081,1.3183,0.6197,0.6008
-3.888,2.1381,0.0081,1.3183,0.6197,0.6008
-3.888,2.1381,0.0081,1.3183,0.6197,0.6008
-3.888,2.1381,0.0081,1.3183,0.6197,0.6008
-3.888,2.1381,0.0081,1.3183,0.6197,0.6008
-1.0473,3.8028,4.5993,1.3183,0.6197,0.6008
-1.0473,3.8028,4.5993,3.8208,0.6764,-0.4639
0.6058,3.8591,1.3409,3.8208,0.6764,-0.4639
0.6058,3.8591,1.3409,1.6493,-0.0498,-0.2617
0.6058,3.8591,1.3409,1.6493,-0.0498,-0.2617
0.6058,3.8591,1.3409,1.6493,-0.0498,-0.2617
0.6058,3.8591,1.3409,1.6493,-0.0498,-0.2617
0.6058,3.8591,1.3409,1.6493,-0.0498,-0.2617
0.6058,3.8591,1.3409,1.6493,-0.0498,-0.2617
0.6058,3.8591,1.3409,2.1265,3.5657,0.2651
0.3411,-3.7845,4.2448,2.1265,3.5657,0.2651
0.3411,-3.7845,4.2448,2.1265,3.5657,0.2651
0.3411,-3.7845,4.2448,2.1265,3.5657,0.2651
0.3411,-3.7845,4.2448,2.1265,3.5657,0.2651
0.3411,-3.7845,4.2448,2.1265,3.5657,0.2651
0.3411,-3.7845,4.2448,2.1265,3.5657,0.2651
0.3411,-3.7845,4.2448,0.6752,0.6993,0.6063
0.2272,-6.9741,4.9054,0.6752,0.6993,0.6063
0.2272,-6.9741,4.9054,-0.0415,0.6875,-0.1072
0.5505,-4.4636,4.1608,-0.0415,0.6875,-0.1072
0.5505,-4.4636,4.1608,-0.0415,0.6875,-0.1072
0.5505,-4.4636,4.1608,-0.0415,0.6875,-0.1072
0.5505,-4.4636,4.1608,-0.0415,0.6875,-0.1072
0.5505,-4.4636,4.1608,-0.0415,0.6875,-0.1072
0.5505,-4.4636,4.1608,-0.0415,0.6875,-0.1072
0.5505,-4.4636,4.1608,0.551,-0.9904,-0.3346
1.2761,1.9161,-8.8409,0.551,-0.9904,-0.3346
1.2761,1.9161,-8.8409,0.551,-0.9904,-0.3346
1.2761,1.9161,-8.8409,0.551,-0.9904,-0.3346
1.2761,1.9161,-8.8409,0.551,-0.9904,-0.3346
1.2761,1.9161,-8.8409,0.551,-0.9904,-0.3346
1.2761,1.9161,-8.8409,0.551,-0.9904,-0.3346
1.2761,1.9161,-8.8409,-0.2135,2.26,-0.1583
0.2209,4.5203,-2.4056,-0.2135,2.26,-0.1583
0.2209,4.5203,-2.4056,-0.2111,-1.6305,-0.2325
-0.1146,3.0415,1.6248,-0.2111,-1.6305,-0.2325
-0.1146,3.0415,1.6248,-0.2111,-1.6305,-0.2325
-0.1146,3.0415,1.6248,-0.2111,-1.6305,-0.2325
-0.1146,3.0415,1.6248,-0.2111,-1.6305,-0.2325
-0.1146,3.0415,1.6248,-0.2111,-1.6305,-0.2325
-0.1146,3.0415,1.6248,-0.2111,-1.6305,-0.2325
-0.1146,3.0415,1.6248,-1.7651,-1.6641,0.5514
2.0982,1.5441,6.5178,-1.7651,-1.6641,0.5514
2.0982,1.5441,6.5178,-1.7651,-1.6641,0.5514
2.0982,1.5441,6.5178,-1.7651,-1.6641,0.5514
2.0982,1.5441,6.5178,-1.7651,-1.6641,0.5514
2.0982,1.5441,6.5178,-1.7651,-1.6641,0.5514
2.0982,1.5441,6.5178,-1.7651,-1.6641,0.5514
2.0982,1.5441,6.5178,-1.5092,0.8614,-0.38
0.2516,-1.5081,3.111,-1.5092,0.8614,-0.38
0.2516,-1.5081,3.111,-2.8556,0.8886,-1.5542
0.1242,-3.4247,-5.1567,-2.8556,0.8886,-1.5542
0.1242,-3.4247,-5.1567,-2.8556,0.8886,-1.5542
0.1242,-3.4247,-5.1567,-2.8556,0.8886,-1.5542
0.1242,-3.4247,-5.1567,-2.8556,0.8886,-1.5542
0.1242,-3.4247,-5.1567,-2.8556,0.8886,-1.5542
0.1242,-3.4247,-5.1567,-2.8556,0.8886,-1.5542
0.1242,-3.4247,-5.1567,-2.2947,-0.6605,-0.3694
-1.295,-0.5909,-1.0231,-2.2947,-0.6605,-0.3694
-1.295,-0.5909,-1.0231,-2.2947,-0.6605,-0.3694
-1.295,-0.5909,-1.0231,-2.2947,-0.6605,-0.3694
-1.295,-0.5909,-1.0231,-2.2947,-0.6605,-0.3694
-1.295,-0.5909,-1.0231,-2.2947,-0.6605,-0.3694
-1.295,-0.5909,-1.0231,-2.2947,-0.6605,-0.3694
-1.295,-0.5909,-1.0231,-0.2051,-0.3393,-0.178
-0.1522,-1.5874,-0.8887,-0.2051,-0.3393,-0.178
-0.1522,-1.5874,-0.8887,-0.9912,-1.4545,-0.3031
-1.1544,2.133,-4.6675,-0.9912,-1.4545,-0.3031
-1.1544,2.133,-4.6675,-0.9912,-1.4545,-0.3031
-1.1544,2.133,-4.6675,-0.9912,-1.4545,-0.3031
-1.1544,2.133,-4.6675,-0.9912,-1.4545,-0.3031
-1.1544,2.133,-4.6675,-0.9912,-1.4545,-0.3031
-1.1544,2.133,-4.6675,-0.9912,-1.4545,-0.3031
-1.1544,2.133,-4.6675,0.1109,-0.2072,0.0345
-3.9879,3.8091,-2.5671,0.1109,-0.2072,0.0345
-3.9879,3.8091,-2.5671,3.3171,2.0464,-0.2297
-1.8339,2.2181,2.1694,3.3171,2.0464,-0.2297
-1.8339,2.2181,2.1694,3.3171,2.0464,-0.2297
-1.8339,2.2181,2.1694,3.3171,2.0464,-0.2297
-1.8339,2.2181,2.1694,3.3171,2.0464,-0.2297
-1.8339,2.2181,2.1694,3.3171,2.0464,-0.2297
-1.8339,2.2181,2.1694,3.3171,2.0464,-0.2297
-1.8041,7.1831,5.4766,3.3171,2.0464,-0.2297
-1.8041,7.1831,5.4766,3.6881,0.6495,-0.6358
-1.8041,7.1831,5.4766,3.6881,0.6495,-0.6358
-1.8041,7.1831,5.4766,3.6881,0.6495,-0.6358
-1.8041,7.1831,5.4766,3.6881,0.6495,-0.6358
-1.8041,7.1831,5.4766,3.6881,0.6495,-0.6358
-1.8041,7.1831,5.4766,3.6881,0.6495,-0.6358
-1.8041,7.1831,5.4766,0.8396,1.92,0.2017
1.0613,1.1021,-0.7758,0.8396,1.92,0.2017
1.0613,1.1021,-0.7758,0.8396,1.92,0.2017
1.0613,1.1021,-0.7758,0.8396,1.92,0.2017
1.0613,1.1021,-0.7758,0.8396,1.92,0.2017
1.0613,1.1021,-0.7758,0.8396,1.92,0.2017
1.0613,1.1021,-0.7758,0.8396,1.92,0.2017
1.0613,1.1021,-0.7758,1.445,-0.0923,0.7491
2.1676,-6.3619,7.5076,1.445,-0.0923,0.7491
2.1676,-6.3619,7.5076,0.9762,-0.0691,0.4999
2.8851,-7.3631,4.2321,0.9762,-0.0691,0.4999
2.8851,-7.3631,4.2321,0.9762,-0.0691,0.4999
2.8851,-7.3631,4.2321,0.9762,-0.0691,0.4999
2.8851,-7.3631,4.2321,0.9762,-0.0691,0.4999
2.8851,-7.3631,4.2321,0.9762,-0.0691,0.4999
2.8851,-7.3631,4.2321,0.9762,-0.0691,0.4999
2.8851,-7.3631,4.2321,-0.481,1.5287,-0.0551
1.2968,-3.5596,-1.5913,-0.481,1.5287,-0.0551
1.2968,-3.5596,-1.5913,-0.481,1.5287,-0.0551
1.2968,-3.5596,-1.5913,-0.481,1.5287,-0.0551
1.2968,-3.5596,-1.5913,-0.481,1.5287,-0.0551
1.2968,-3.5596,-1.5913,-0.481,1.5287,-0.0551
1.2968,-3.5596,-1.5913,-0.481,1.5287,-0.0551
1.2968,-3.5596,-1.5913,-0.8784,0.6927,-0.8968
-2.3828,8.2154,-10.5113,-0.8784,0.6927,-0.8968
-2.3828,8.2154,-10.5113,0.5663,-0.3687,-0.7184
-0.5239,1.1392,0.8542,0.5663,-0.3687,-0.7184
-0.5239,1.1392,0.8542,0.5663,-0.3687,-0.7184
-0.5239,1.1392,0.8542,0.5663,-0.3687,-0.7184
-0.5239,1.1392,0.8542,0.5663,-0.3687,-0.7184
-0.5239,1.1392,0.8542,0.5663,-0.3687,-0.7184
-0.5239,1.1392,0.8542,0.5663,-0.3687,-0.7184
1.7294,4.6129,5.9954,0.5663,-0.3687,-0.7184
1.7294,4.6129,5.9954,-1.4263,-2.8324,1.2133
1.7294,4.6129,5.9954,-1.2697,0.9966,0.4967
1.7294,4.6129,5.9954,-1.2697,0.9966,0.4967
1.7294,4.6129,5.9954,-1.2697,0.9966,0.4967
1.7294,4.6129,5.9954,-1.2697,0.9966,0.4967
1.7294,4.6129,5.9954,-1.2697,0.9966,0.4967
1.7294,4.6129,5.9954,-1.2697,0.9966,0.4967
4.1924,-0.9632,3.8444,-1.2697,0.9966,0.4967
4.1924,-0.9632,3.8444,-2.3123,1.2361,-0.9867
-0.1071,-3.0676,-2.8158,-2.3123,1.2361,-0.9867
-0.1071,-3.0676,-2.8158,-2.3123,1.2361,-0.9867
-0.1071,-3.0676,-2.8158,-2.3123,1.2361,-0.9867
-0.1071,-3.0676,-2.8158,-2.3123,1.2361,-0.9867
-0.1071,-3.0676,-2.8158,-2.3123,1.2361,-0.9867
-0.1071,-3.0676,-2.8158,-2.3123,1.2361,-0.9867
-0.1071,-3.0676,-2.8158,-2.6458,-1.308,-0.2431
-1.145,-2.1472,-1.9762,-2.6458,-1.308,-0.2431
-1.145,-2.1472,-1.9762,-2.6458,-1.308,-0.2431
-1.145,-2.1472,-1.9762,-2.6458,-1.308,-0.2431
-1.145,-2.1472,-1.9762,-2.6458,-1.308,-0.2431
-1.145,-2.1472,-1.9762,-2.6458,-1.308,-0.2431
-1.145,-2.1472,-1.9762,-2.6458,-1.308,-0.2431
-1.145,-2.1472,-1.9762,0.3855,-0.4164,-0.0824
-1.067,-1.3144,0.0417,0.3855,-0.4164,-0.0824
-1.067,-1.3144,0.0417,-0.8906,-2.3324,-0.3013
-1.5812,-0.1655,-2.959,-0.8906,-2.3324,-0.3013
-1.5812,-0.1655,-2.959,-0.8906,-2.3324,-0.3013
-1.5812,-0.1655,-2.959,-0.8906,-2.3324,-0.3013
-1.5812,-0.1655,-2.959,-0.8906,-2.3324,-0.3013
-1.5812,-0.1655,-2.959,-0.8906,-2.3324,-0.3013
-1.5812,-0.1655,-2.959,-0.8906,-2.3324,-0.3013
-1.5812,-0.1655,-2.959,-1.3216,-0.5198,-0.0992
-3.9919,3.9783,-4.0699,-1.3216,-0.5198,-0.0992
-3.9919,3.9783,-4.0699,2.6263,1.0485,-0.2003
-3.9919,3.9783,-4.0699,2.6263,1.0485,-0.2003
-3.9919,3.9783,-4.0699,2.6263,1.0485,-0.2003
-3.9919,3.9783,-4.0699,2.6263,1.0485,-0.2003
-3.9919,3.9783,-4.0699,2.6263,1.0485,-0.2003
-3.9919,3.9783,-4.0699,2.6263,1.0485,-0.2003
-1.5386,1.9753,0.8433,2.6263,1.0485,-0.2003
-1.5386,1.9753,0.8433,3.8886,1.5215,-1.1717
-0.7045,5.2147,4.6004,3.8886,1.5215,-1.1717
-0.7045,5.2147,4.6004,3.8886,1.5215,-1.1717
-0.7045,5.2147,4.6004,3.8886,1.5215,-1.1717
-0.7045,5.2147,4.6004,3.8886,1.5215,-1.1717
-0.7045,5.2147,4.6004,3.8886,1.5215,-1.1717
-0.7045,5.2147,4.6004,3.8886,1.5215,-1.1717
-0.7045,5.2147,4.6004,0.8706,0.8541,-0.3001
0.1045,4.3835,-1.084,0.8706,0.8541,-0.3001
0.1045,4.3835,-1.084,1.4208,0.5964,0.4455
0.1045,4.3835,-1.084,1.4208,0.5964,0.4455
0.1045,4.3835,-1.084,1.4208,0.5964,0.4455
0.1045,4.3835,-1.084,1.4208,0.5964,0.4455
0.1045,4.3835,-1.084,1.4208,0.5964,0.4455
0.1045,4.3835,-1.084,1.4208,0.5964,0.4455
2.563,-4.4923,5.9449,1.4208,0.5964,0.4455
2.563,-4.4923,5.9449,1.036,0.54,0.3923
3.0805,-5.9836,4.4613,1.036,0.54,0.3923
3.0805,-5.9836,4.4613,1.036,0.54,0.3923
3.0805,-5.9836,4.4613,1.036,0.54,0.3923
3.0805,-5.9836,4.4613,1.036,0.54,0.3923
3.0805,-5.9836,4.4613,1.036,0.54,0.3923
3.0805,-5.9836,4.4613,1.036,0.54,0.3923
3.0805,-5.9836,4.4613,-0.0422,2.0171,0.0073
1.6187,-3.7884,3.4989,-0.0422,2.0171,0.0073
1.6187,-3.7884,3.4989,-0.0422,2.0171,0.0073
1.6187,-3.7884,3.4989,-0.0422,2.0171,0.0073
1.6187,-3.7884,3.4989,-0.0422,2.0171,0.0073
1.6187,-3.7884,3.4989,-0.0422,2.0171,0.0073
1.6187,-3.7884,3.4989,-0.0422,2.0171,0.0073
1.6187,-3.7884,3.4989,-0.5693,-1.1927,-0.7016
-0.2725,1.3539,-9.5773,-0.5693,-1.1927,-0.7016
