lsm6dso_accelerometer.x,lsm6dso_accelerometer.y,lsm6dso_accelerometer.z,lsm6dso_gyroscope.x,lsm6dso_gyroscope.y,lsm6dso_gyroscope.z
7.0875406,-0.3182454,-1.227518,-1.1385756,-0.50342894,0.28015786
3.6059837,-2.498107,0.28953153,-1.610774,-1.0978004,-0.32459828
3.8955152,-8.23131,8.140383,-1.4049126,-1.9823326,-0.9745584
0.23928227,-26.155945,14.289937,3.5064402,-3.855244,-1.798615
-6.6999035,-22.755743,-1.5888343,0.13019055,-2.4111598,-0.020998476
0.41874397,-8.350951,2.3569303,-1.4788272,-0.015347977,1.3143519
7.381858,-3.9218364,0.715454,-1.1281909,1.3212242,1.0987166
13.081561,-8.458628,-1.0767702,-1.0414481,1.6529237,0.2758818
11.708081,-27.919455,29.29772,0.3843103,0.78427404,-1.0454187
5.5298133,-8.860622,-6.7405815,1.1118503,2.0701444,-0.068035066
3.9577286,-1.6630118,-4.2711883,1.1020764,2.5044692,0.40233082
3.211168,-0.0047856453,-3.1250265,0.88460857,2.1593306,0.15309799
5.4580283,-1.8376877,-2.8642087,0.4472294,1.7030146,-0.66790426
7.0468626,-6.273981,-2.2707887,0.020234896,1.2363139,-1.419268
7.068398,-10.552348,-1.7324036,-0.35911214,0.4568505,-1.3484076
5.800202,-10.593026,-0.6843473,-0.60712326,-0.5156462,-0.73082334
4.843073,-8.202596,-0.4953143,-0.8368084,-1.5590032,-0.8432225
1.7060826,-8.238488,0.059820566,-1.6034437,-3.9792495,-1.184085
1.4811572,-9.413364,0.35413775,-1.5093706,-4.647536,-0.7131083
2.1631117,-10.4159565,-0.4761717,-1.3878084,-4.94747,-0.6453023
0.6364908,-9.934999,-1.2107682,-2.497139,-5.1050735,-0.7430406
1.1078769,-8.413164,1.5768701,-3.4433684,-3.1478627,0.13660464
3.885944,-8.817552,5.4556355,-2.1923172,2.1379504,0.50373435
3.8644085,-8.571091,2.239682,-0.7128028,3.7139814,0.61979866
5.206782,-8.941978,1.0049855,-1.5105922,1.9265912,0.4096612
4.5487556,-9.810573,1.5936198,-1.2937353,0.8710168,-0.20303617
3.6490545,-8.91805,2.091327,-0.45196357,-0.35743225,-0.046654798
5.285745,-9.597611,1.2586247,-0.18501566,-1.1698824,-0.099800035
3.739982,-11.217552,0.4881358,0.43623382,-0.07948878,-0.4663189
1.5601203,-13.603197,-0.22971097,0.715399,0.2864192,-0.6587413
1.4404793,-15.460027,-0.0023928226,0.8406263,-0.15340342,-0.6398045
0.32542387,-17.068005,1.18684,0.83635026,-0.8589522,-0.13584106
1.7682959,-17.8696,9.738789,1.2181407,-0.15095995,0.83360136
5.1876397,-14.124832,7.838887,3.8711264,1.7665446,1.462792
6.1471615,-14.380864,-1.2897314,4.609051,-0.38003424,1.4743985
8.784052,-14.871393,-5.76431,4.6176033,0.8710168,0.7706823
7.8963146,-11.85165,-6.884151,3.3525023,2.1904848,0.8116102
9.159725,-8.592627,-6.7094746,0.94630593,1.4250711,1.3497821
8.9348,-6.5371914,-5.0344987,-0.72807443,1.5167009,0.86597717
4.9603214,-6.541977,-0.047856454,-1.0493894,0.55458885,0.7596867
4.5248275,-6.206982,2.7158537,-0.17707443,-1.036103,0.9667699
2.376073,-5.278567,0.5168497,1.4911972,-0.2627482,0.9728785
0.32542387,-4.601398,-2.778067,1.799684,-0.7453314,0.7560215
-1.6941184,-5.1493545,-4.101298,0.96279925,-1.8369467,1.0755038
5.6877394,-2.9503503,-2.9742785,0.1155298,-0.56756973,0.8219949
6.4438715,-1.416551,-2.8666015,-0.4305833,-0.32994333,0.5428297
7.1545396,-1.4189439,-2.292324,-1.1428516,-0.20777038,0.609414
3.397808,-2.5004997,-0.19381863,-2.0273838,-0.543746,-0.22930336
3.7423747,-7.8604226,6.4055862,-2.094579,-1.0874157,-0.6953932
4.206582,-12.342179,13.856836,-1.5020401,-1.1032982,-0.9715041
0.9882358,-24.337399,27.046074,1.7599778,-1.1735476,-1.2311217
-4.7210393,-29.773891,4.6899323,1.6891174,-3.5015533,-1.3789508
-6.838687,-19.130617,3.2733815,-0.84719306,-0.15829034,1.0034218
3.9314077,-4.9938207,1.6510476,-0.78427404,0.30718863,0.975322
10.77488,-6.8985076,-3.76391,-0.49716756,0.91438824,0.50923216
14.033905,-10.212567,-3.591627,-0.21433719,1.5399138,-0.5304597
9.432507,-18.31945,20.140388,-0.021303909,-2.5797584,-0.5341249
6.9224358,-6.005985,-6.1806607,-0.18684827,2.1239004,-0.03932442
6.3218374,-2.9048867,-3.0388846,-0.24243696,4.2460446,0.18608469
6.35773,-2.821138,-1.8711873,-0.4324159,3.603415,-0.4143954
7.01097,-6.62094,-1.4404793,-0.7549525,2.7158284,-1.1089487
6.6017976,-8.717052,-0.65084773,-0.70241815,2.3205988,-1.1633157
5.5226345,-9.489935,0.05742774,-0.38476846,1.4324015,-0.94951296
4.331009,-8.19781,0.22492532,-0.07628174,0.6138427,-0.93363047
2.9742785,-7.8699937,0.05742774,0.18272492,-0.31100652,-1.1559852
1.9070797,-8.645268,-0.02632105,0.38553202,-1.3415354,-1.2024109
1.1916257,-8.877372,-0.7585248,0.26763514,-2.4991243,-1.1242203
0.37567315,-8.437093,-0.9068798,-0.07139482,-3.5467572,-0.99777126
-0.7106683,-8.097312,-1.6414764,-0.5680279,-4.4716067,-0.63369584
1.0313065,-8.958728,-2.885744,-1.583896,-3.9065566,-0.28855726
1.0360922,-10.985449,-1.8089739,-2.7927973,-3.4343581,0.16959134
2.6464617,-10.997413,-1.7324036,-3.5722609,-2.7856197,0.6405681
4.800002,-11.705688,-0.83748794,-4.4195304,-1.3830742,0.73830646
6.4701924,-12.095718,6.6185474,-4.4629016,3.0603561,0.6075814
5.0129633,-11.784652,9.970892,-2.4800346,8.313183,0.50373435
3.5557344,-12.655639,5.9557357,-1.0017419,7.964379,0.5758164
2.2205393,-13.823337,3.089134,0.17905974,3.567374,0.1268308
1.6366907,-15.383457,1.4668003,1.524184,-0.20288347,0.07246383
0.9020941,-16.38605,-0.29671,2.3610687,-3.5797439,0.13232858
2.0075781,-16.828722,0.55752766,2.205909,-5.9224105,0.59047717
8.953942,-15.239887,17.424534,3.2908049,-0.7135664,0.78106695
4.6085763,-14.512469,1.0313065,4.971294,2.1605523,1.3015238
8.997013,-15.285351,-5.4676,4.6719704,2.1275656,1.6765947
10.463814,-13.339986,-7.2502527,3.466734,2.6174793,1.1824051
9.695718,-9.942178,-7.271788,1.8283947,3.1941357,1.0364084
9.49472,-6.7740808,-4.2520456,-0.113544494,1.9577453,1.264261
8.834301,-5.721239,-0.51445687,-0.83008885,0.068340495,1.3216823
8.255239,-5.582455,0.85902333,-0.52404565,-0.6934079,0.6912699
3.7016966,-5.1493545,4.211368,1.2138647,-0.41118836,0.38278314
2.9838498,-4.2759743,-1.3208381,2.4087162,0.41042477,0.19646938
-0.50009996,-3.629912,-4.0773697,2.1124468,-0.7612139,0.15554145
-1.3830515,-4.426722,-3.4313076,0.9744057,-1.3439789,0.69798934
2.5986054,-4.101298,-2.7996025,0.19494222,-0.19372049,0.91484636
4.9172506,-2.1678972,-3.17049,-0.3615556,0.04696023,0.6631701
5.761917,-1.2323036,-3.062813,-0.8899536,0.067118764,0.4096612
5.8911295,-1.1126626,-2.6153553,-1.3236676,0.040240716,0.27466008
4.4339004,-1.5026926,-2.2564318,-1.9155955,-0.28351763,-0.07047852
2.5172493,-3.9696927,0.31345975,-2.500193,-0.7551052,-0.3239874
2.3712873,-13.050455,15.125031,-1.8404592,-0.73189235,-0.6807324
-0.7298109,-29.726036,24.91407,2.386725,-1.8613813,-1.0289254
-8.384451,-28.668407,4.7808595,0.82046777,-2.6096907,-0.71738434
0.2632105,-14.577076,3.7160535,-0.24732387,-1.045266,0.6069705
4.723432,-4.7425747,0.19621146,0.23220497,-0.6414844,0.27649269
7.219146,-4.9292145,-6.192625,-0.040240716,2.636416,0.16226095
24.299114,-16.704294,7.8197446,-1.8630612,-1.2450187,0.2844339
19.36272,-17.63271,-12.564712,1.5357904,-1.8204534,-0.76869696
7.3459654,-4.981857,-7.9920278,0.4814378,5.6015534,-0.68378675
3.629912,-0.31106696,-3.9553359,0.3757582,5.441507,-0.45226902
2.5124638,-0.0071784677,-3.8931224,0.15767947,4.0169706,-0.5982657
3.6011982,-1.5672989,-4.1347976,-0.23877177,2.370079,-1.1474332
4.4434714,-5.5250273,-3.830909,-0.72807443,0.47151124,-1.6232967
5.9413786,-11.227124,-2.5387847,-0.96386826,-0.43501207,-1.3007601
6.4271216,-13.019348,-1.1150553,-0.70180726,-0.8473458,-1.0997857
4.9603214,-11.148161,-0.6149554,-0.34322965,-1.3861285,-1.3404664
2.4837499,-9.399008,-0.5024927,-0.22166756,-2.0202062,-1.5353323
0.7920243,-8.666803,-1.3686945,-0.96509,-3.2798095,-1.2463932
-0.39960137,-8.740981,-1.0217353,-2.9455137,-4.5589604,-0.64957833
1.5984055,-9.669396,-0.11246266,-3.801335,-2.8723626,0.40416342
4.5391846,-10.951949,3.8261235,-3.1587055,2.51913,0.7199805
4.2041893,-8.949157,3.3667014,-1.6724714,5.018789,0.58681196
5.4221363,-9.623933,4.101298,-1.6187153,2.2656212,0.2606102
3.0269206,-9.583255,1.6821543,0.55718505,0.81848246,-0.28916812
3.4432719,-11.868401,0.18424734,0.6824123,-1.6029855,-0.2042579
3.2039895,-13.418949,0.11006984,0.4802161,-2.417879,-0.3588067
2.7684958,-14.902499,3.2279177,0.5767327,-0.60177815,-0.14805835
2.8881369,-16.314264,6.1567326,2.8320456,3.4299295,0.63384855
5.5896335,-15.077175,6.7812595,3.2700355,0.79771304,1.9270493
7.2215385,-15.285351,-2.993421,4.839958,0.44157887,1.462792
8.939586,-13.064812,-6.4008007,4.4086876,2.0463207,0.70287627
8.030313,-9.293723,-7.338787,1.4856995,1.46661,0.96249384
6.2213387,-6.8745794,-6.695118,-0.99685496,1.7812053,0.6937133
3.9960139,-5.814559,-0.11006984,-1.4629447,-0.6591995,1.2709805
-1.3447664,-5.359923,6.4773707,0.55290896,-2.2065198,1.4334706
-0.076570325,-5.13739,-3.5509489,1.6762893,-1.5504512,1.2153919
5.2259245,-3.0987053,-3.6610186,0.53946996,-0.92797995,0.735863
5.615955,-0.8781659,-3.830909,-0.48189595,-0.69890565,0.7059306
6.4055862,-0.8446664,-3.17049,-0.8142064,-0.7734312,0.83971
6.209375,-2.1104696,-1.1270195,-1.0573306,-0.97746,0.106672265
3.7064822,-3.6059837,1.1318051,-1.2613595,-1.3745221,-0.45471248
4.1635113,-11.432906,20.291136,-0.2833649,-1.7685299,-1.4834088
-3.0532417,-25.217958,10.837093,2.9578836,-3.1826818,-1.3520728
-5.436493,-27.062824,-0.49292147,-0.068340495,-2.1197772,0.10728313
-0.6867401,-13.438092,6.242874,-1.2601377,0.1984547,1.2789217
2.7732813,-3.507878,2.2181466,-0.58635384,0.37988153,1.3106867
9.064013,-4.065406,-2.9048867,-0.52404565,0.68470305,0.44631308
13.3639145,-12.94517,-3.9098723,0.25175264,1.7182863,-1.2891538
15.127425,-32.36771,8.877372,-0.053679742,-2.0116541,-1.8719188
5.74756,-5.7810597,-5.130212,1.04099,2.4372742,0.7163153
4.2831526,-0.13878371,-3.0723844,1.0238857,2.9717808,1.1054362
4.7712884,0.7513463,-2.9910283,0.085597426,1.1434625,0.63384855
7.125826,-1.9070797,-2.8426733,-0.43852454,1.1947751,-0.91408277
6.647261,-5.003392,-2.1104696,-0.8093195,1.670028,-2.038074
5.2426744,-9.686146,-0.5288138,-0.8936188,1.4653883,-1.8108323
5.838487,-9.9015,0.023928227,-0.7549525,-0.16806418,-0.84688765
4.206582,-8.496913,0.148355,-1.0634392,-2.0922883,-1.4394265
2.1535404,-8.525627,0.64606214,-1.0884846,-3.213836,-1.5615995
1.4644074,-8.927621,0.2943172,-0.79771304,-3.9957428,-1.3477968
0.96909314,-9.635897,-0.6963114,-0.9895246,-4.7556586,-1.3141992
-0.55034924,-9.690931,-1.3806586,-2.4989715,-5.7092185,-0.9342413
1.9381863,-10.523634,0.9762716,-3.8459282,-4.2687993,0.16959134
3.8333018,-10.267602,5.5130634,-2.7115524,1.7616577,0.12133302
2.2061825,-8.939586,2.6081767,-0.32184938,3.5832565,0.37606362
4.369294,-7.9633136,0.96430755,-0.60529065,2.3853507,0.5306124
5.237889,-10.516456,1.3208381,-0.8410844,0.9052252,-0.05215258
2.6679974,-10.336994,0.8781659,0.268246,0.9253838,-0.25862488
3.4241292,-12.035898,-1.1126626,0.6170498,-0.16928591,0.04925097
3.842873,-14.048262,-1.0648061,0.1381318,-1.5608358,-0.16943862
3.5533416,-15.797415,-0.21774685,0.10942116,-2.1216097,-0.36308277
4.141976,-14.761323,2.9958138,-0.07933606,-1.4411063,-0.014278964
3.1345978,-16.19941,9.836894,1.8674899,2.7439282,0.41271552
4.0031924,-14.797215,6.6257257,3.4422994,1.7592142,1.3705515
5.4723854,-14.373686,0.09571291,4.207713,-0.61888236,1.3791035
6.6999035,-14.737394,-4.4075794,4.889438,-0.17661628,0.81649715
7.9011,-12.5958185,-7.1688967,4.3854747,1.1465168,0.39438957
7.4584284,-9.236296,-7.9633136,2.811276,2.9058075,0.6271291
7.219146,-6.8913293,-5.508278,-0.27236933,-0.00923933,1.0076978
7.1042905,-6.5084777,-4.3334017,-1.2784636,-0.09537126,0.966159
4.031906,-6.515656,1.3974084,-1.4091887,0.15263984,1.0406845
1.7515461,-5.6063833,1.8975084,0.566348,1.1770601,1.6741513
0.7082755,-4.610969,-3.17049,1.3733004,-1.6518548,1.2453243
5.0799623,-2.268396,-3.9218364,1.0782527,-1.0642028,0.5067887
5.235496,-1.7994026,-4.06062,0.8113048,-0.7557161,0.4145481
5.4580283,-1.0480564,-4.1180477,0.15829034,-0.349491,0.43959355
6.0753765,-0.8662018,-3.6059837,-0.57413656,-0.058719378,0.7230348
7.664211,-1.4907285,-2.6775684,-1.0921499,-0.16684245,0.7688497
7.1186476,-1.6486548,-1.4787644,-1.4733295,-0.4472294,0.21846052
4.273581,-4.35733,2.1415763,-1.8337398,-1.2230277,-0.4351648
4.469793,-11.069198,20.927628,-0.7867175,-1.7239368,-1.0631338
-1.038485,-26.129623,13.567305,4.341492,-4.3323293,-1.5573235
-7.0636125,-27.086752,-2.5986054,0.5144245,-2.1747549,-0.6868411
-0.42831525,-11.676974,4.1443686,-1.3725368,0.3768272,1.309465
4.249653,-3.8093736,2.4358935,-0.6767618,0.7885501,1.3021346
10.688739,-5.6781683,-2.388037,-0.8679625,1.5258639,0.59108806
15.909878,-13.119846,-0.2632105,-0.8551343,1.5038728,-0.67034775
17.364714,-24.655645,-0.930808,0.89743674,0.70180726,-0.82123137
6.7501526,-5.460421,-7.056434,1.1772128,2.5344017,-0.23968807
3.9314077,-0.5838487,-5.326423,1.1118503,2.3267076,-0.02649626
2.9575288,0.62452674,-4.063013,0.6243802,1.660865,-0.267177
5.096712,-0.782453,-3.507878,0.13324489,1.6205479,-0.9586759
5.749953,-3.6346977,-3.3044882,-0.33834273,1.2650245,-1.672166
5.989235,-9.74836,-2.309074,-0.9058361,0.65538156,-1.3539054
7.2526455,-12.748959,-1.2897314,-1.1660645,-0.042226028,-0.6275872
7.1545396,-11.169696,-0.91166544,-1.4940989,-1.320766,-0.8731548
4.2281175,-9.08794,-0.61016977,-2.2094216,-2.9920921,-1.4889065
2.115255,-8.322237,0.6364908,-2.3377032,-3.6939757,-1.3349686
1.6965113,-8.260024,-0.0047856453,-1.8929936,-3.309131,-1.049084
-1.1270195,-9.068798,0.37328035,-3.5453827,-1.8045709,-0.85421807
1.0983056,-8.69791,4.601398,-2.4525456,2.432387,0.45853037
4.3118663,-9.966106,1.7347964,-1.4458406,2.610149,0.1805869
3.6777685,-9.296116,2.469393,-1.1086432,-0.18150319,-0.46387544
3.1250265,-9.915857,1.8592232,-0.117820546,-1.5229622,-0.3184896
3.345166,-12.653246,0.13878371,0.46005753,-0.99945116,-0.24152066
2.8307092,-14.026727,-0.4331009,0.019013166,0.0072540194,-0.1749364
1.7970098,-15.47917,1.5098711,0.20288347,0.15263984,0.0712421
3.2159536,-16.699509,8.946764,1.8106796,1.8746676,0.9246202
5.4125648,-15.170496,6.5898337,3.8063748,1.0683261,2.1011457
7.259824,-16.19223,-1.4644074,5.2620654,-0.37331474,1.7010293
9.501899,-13.119846,-9.937392,4.121581,1.1782818,0.86170113
10.188639,-8.183454,-7.8077803,-0.14897464,1.6565889,1.0785581
7.84128,-5.4676,-0.5838487,-1.4647774,0.0072540194,0.9160681
4.682754,-6.168697,6.1806607,1.000062,-0.33849543,1.1048253
1.4452649,-3.6658044,-4.098905,2.278602,-0.08987348,0.49396053
-0.17467605,-3.9457645,-3.694518,1.4594324,-2.0721297,0.86842066
4.7952166,-1.6845472,-3.790231,0.7117338,-0.21815509,0.7981712
5.8839507,0.4019942,-3.562913,-1.3077852,0.33101234,0.49029535
4.1587257,-1.5266209,-2.2085752,-2.338314,0.07750347,-0.1107956
2.6751757,-6.474978,4.26401,-2.605262,-0.8565088,-0.54145527
-0.4426722,-26.59383,44.24568,2.4270422,-0.14729477,-1.1688133
-9.52822,-30.50849,1.294517,0.8595631,-2.4331508,-0.6141482
1.6486548,-6.6759753,3.3547373,-0.5490911,-0.68729925,0.8067233
9.296116,-4.409972,-5.194818,-0.6792053,1.773875,0.4560869
13.485949,-23.808586,39.716072,-0.39026624,-0.0049632764,-0.154167
7.941778,-5.601598,-7.5230346,0.43195775,2.7537022,-0.41317368
5.453243,-1.4380864,-4.0271206,0.4741074,2.7830236,-0.46204284
5.625526,-2.0434706,-3.751946,0.15584688,2.0273838,-0.9543999
6.541977,-6.053841,-3.0556345,-0.53809553,1.8771111,-1.423544
6.6568327,-10.636097,-1.4141582,-0.85208,0.8404736,-1.0191516
5.3910294,-9.410972,-1.1413764,-1.3847541,-1.113072,-1.5444952
1.7036897,-8.353344,0.2847459,-1.8221333,-2.7336962,-1.4791327
1.8783658,-9.540184,-0.20338993,-1.2583051,-2.6035821,-1.0722967
0.50488555,-10.375279,-2.0602202,-2.3132687,-1.808847,-1.5170063
-0.9906286,-9.037691,1.6582261,-2.7054439,-0.38369945,-0.37163487
2.1463618,-8.99462,1.0863415,-2.3590834,0.73418313,0.26427537
4.089334,-9.844072,2.8666015,-2.2185845,1.1892774,0.18669555
4.024728,-9.456435,4.125226,-1.0225112,1.1043671,-0.013057235
3.9960139,-9.686146,1.8041883,0.30734134,0.5148826,-0.08086322
3.141776,-11.743974,-0.8781659,0.9224822,-0.23831362,-0.2079231
2.5172493,-14.5818615,-1.6677973,0.48265955,-1.2254711,-0.21769693
2.3138595,-13.914264,-0.09571291,0.012293654,-1.6347505,0.20624322
3.7686956,-15.177674,6.8745794,0.7783181,0.9632574,0.76457363
4.6325045,-15.249458,7.645068,3.1264822,2.5124104,1.8018221
7.0085773,-15.720845,0.8877372,4.2223735,-0.11491894,2.1402411
10.066605,-14.641682,-7.0061846,4.39647,1.1110867,1.0510693
10.518848,-10.695917,-9.52822,2.3879468,1.8716134,0.9227876
9.229117,-5.1661043,-4.644469,-0.6291144,0.26198465,1.0400736
6.6448684,-4.6779685,3.1082766,-0.7787762,-1.4325542,0.83726656
4.7688956,-5.15414,-1.4739788,1.8711551,1.7524947,0.86170113
0.60777694,-4.2975097,-3.17049,1.4319434,-1.4814235,0.9197333
4.316652,-3.182454,-2.7708886,1.1912627,-0.2041052,0.8366557
5.369494,-0.09092726,-3.522235,-0.33651012,0.32734716,0.37606362
3.5126636,-2.1080768,-1.5290136,-1.7976987,0.14469859,0.13599378
0.8207382,-3.871587,0.16031912,-2.1330636,-0.84978926,-0.124234624
0.11485548,-12.366107,13.780266,-0.8239802,-1.6219224,-1.0790163
-4.881358,-30.302706,10.167104,1.7838016,-2.5198936,-1.1559852
3.1752756,-14.297115,6.384051,0.16806418,-1.0379356,0.68455034
7.5900335,-3.4432719,-5.0751767,0.2529744,0.83192146,0.45730865
16.474585,-8.183454,0.5312066,-1.1562907,0.7867175,-0.038713556
15.723238,-12.758531,-13.560126,0.2370919,2.0279946,-0.77052957
-5.1661043,0.38285163,68.090164,-7.459193,-4.4209046,1.0779473
6.9583282,-3.2350962,-1.2323036,0.5608502,7.583199,-0.33376125
7.0468626,-8.080562,-1.3519448,1.3091596,4.8477464,-2.0313544
4.6875396,-12.765709,-1.9645073,-0.18257222,-1.8815398,-2.8810673
1.524228,-9.60479,-0.1794617,-0.76961327,-4.957244,-1.532278
2.2420747,-10.880164,-2.0817556,-1.1165844,-4.8595057,-1.780289
-3.574877,-10.116854,1.7180467,-2.5967097,-0.05627592,-1.2402846
-0.20578274,-7.3842506,1.3974084,-0.97913986,2.9956045,0.48601928
1.847259,-7.9513497,0.4977071,-1.2295945,2.4397175,0.76640624
4.584648,-9.025727,1.5337993,-0.76106113,0.46479174,0.36995497
4.0510488,-8.130812,0.62931234,-0.33895358,-1.04099,0.12744166
3.9338005,-7.520642,0.5072784,-0.050625417,-1.7550908,-0.07658717
3.3379877,-7.2933235,0.040677983,0.44906196,-1.5003603,-0.09674571
5.0799623,-8.930014,-2.0051854,-0.27053675,-1.4979168,0.2202931
4.6229334,-10.564312,-0.83988076,-0.9339359,0.06284271,-0.34048074
2.8019953,-12.315858,-0.0047856453,-0.4482984,0.9846377,-0.15538873
3.0532417,-17.024933,0.849452,0.94936025,0.4397463,0.23312128
10.971092,-22.631317,30.104101,1.8827616,-1.1503347,0.6301834
6.5276203,-15.012569,-4.5224347,5.101408,1.3694825,1.2306634
7.881958,-11.062019,-6.838687,3.6408305,2.6211443,0.93072885
8.9826565,-8.913264,-8.293523,1.6304744,3.7200902,0.8048907
-5.1182475,-34.327435,-54.096935,-6.2667856,-0.21815509,1.9062799
2.5842485,-11.172089,4.1850467,1.1442261,-8.099532,3.0076692
6.6687965,-1.6701902,-5.7020965,4.098979,3.1177776,-0.60376346
-0.6987042,-0.4019942,-3.6897326,3.1857362,1.8404592,-0.8652136
0.526421,-3.3690944,-7.0061846,0.6445387,-3.9157195,0.09750929
5.15414,-6.6687965,1.9381863,-0.7549525,-0.12163845,0.18303037
7.4105716,-4.3764725,-0.5168497,-0.68653566,0.9204969,0.50923216
4.168297,-1.3686945,-0.74177504,-1.3682607,0.20028728,0.07918335
2.656033,-4.4171505,2.861816,-1.6926299,-0.38125598,-0.6770672
-3.2231321,-16.512869,30.386456,1.5980986,-0.84978926,-1.3801726
-2.644069,-24.873392,-1.8041883,0.8723913,-3.2211664,-0.15172353
3.6634114,-11.79183,3.534199,-0.7439569,0.8850667,0.9356158
8.616554,-5.103891,-0.96430755,-0.21433719,0.92904896,0.44692394
10.614561,-25.469204,23.282164,0.36476263,1.3102286,-0.020998476
7.793423,-8.013563,-8.82473,0.9756274,1.7769293,-0.07170025
4.706682,-1.6917256,-5.1421757,0.7141773,1.8710024,-0.46204284
5.5920267,-3.4504502,-4.220939,0.23403756,1.6694171,-1.2488366
5.2642097,-7.63789,-4.692325,-0.20578507,0.85146916,-0.9519564
5.828916,-8.891729,-2.37368,-0.7928261,0.53748465,-0.56772244
4.091727,-8.300702,-0.3589234,-1.0035745,-0.020845762,-1.2341759
2.2085752,-8.841479,0.17467605,-1.1116976,-1.0208313,-1.536554
0.6580262,-10.356136,-0.9068798,-3.2136831,-4.2370343,-1.3019819
2.120041,-11.571691,-0.2105684,-4.0395722,-3.6811476,-0.12240203
2.400001,-10.238888,8.693125,-3.9766533,3.5795913,0.29726207
2.7014968,-8.5423765,5.6303115,-1.4000257,6.3742976,0.8207732
4.9028935,-8.547162,3.426522,-1.6553671,2.5166864,0.38950264
3.4289148,-8.386844,2.725425,-0.11537708,0.78366315,-0.41317368
2.5746772,-8.003992,2.1822543,0.5626828,0.27603453,-0.41134107
2.9192436,-8.049456,0.55752766,0.98173606,-1.6726241,-0.06314815
3.4360933,-9.205189,-0.25124636,0.8589522,-2.508898,-0.26778784
3.237489,-10.566705,-1.4117653,0.7954223,-2.070297,-0.5011382
2.9575288,-11.270195,-1.9190438,0.5040398,-1.4258348,-0.6129264
2.28036,-13.557734,-1.1724831,0.20593779,-0.57428926,-0.68561935
1.6103697,-15.464812,-1.3160524,0.058719378,-0.32261297,-0.43821913
2.3832514,-16.754543,-0.26081768,-0.8197042,0.013973532,0.17631085
2.87378,-18.108881,11.49512,-0.35911214,4.483671,0.60086185
1.9166509,-15.806987,9.906285,1.8381685,6.6186438,1.5641956
4.6779685,-14.321044,7.200003,2.7642395,0.9522618,2.6985714
6.1639113,-14.735002,0.44745782,4.5528517,-1.1497239,2.2642467
7.769495,-13.938192,-3.737589,4.9780135,-1.1191807,1.5837433
8.516056,-11.988042,-7.2909307,3.7831619,-1.2285254,1.233107
9.037691,-9.025727,-8.532805,1.2248602,-0.1918879,0.997924
7.905886,-6.652047,-6.068198,-0.2870301,1.4372885,0.87514013
5.7140603,-5.261817,-0.8470592,-1.0976477,0.7415135,1.0254129
4.354937,-4.95075,2.1487548,-0.5613084,-1.4820343,1.1133775
1.7946169,-4.694718,2.6321049,0.9872338,-1.3183225,1.3284018
0.8255238,-4.354937,-3.888337,1.9377395,-1.6891174,0.9973131
4.101298,-3.0747771,-4.024728,0.82718724,-1.266399,0.7425825
6.302695,-0.9762716,-3.9026937,-0.36216646,-0.44478592,0.4909062
7.6833534,-1.1246266,-1.9046868,-1.7573816,-0.34032804,0.54038626
5.352744,-1.9070797,-0.6580262,-2.3328161,-0.48204866,-0.16394083
4.5822554,-6.8865438,4.2664027,-2.3914592,-0.9401972,-0.97822356
-1.3423735,-29.417362,16.771294,3.7306275,-2.7947826,-1.2915972
-7.8173513,-22.061825,2.498107,-0.86551905,-1.198593,0.7303652
5.424529,-5.7810597,0.15792629,-0.63583386,0.7103594,1.0089196
13.524234,-12.239287,-2.0817556,-0.06772963,2.5136323,-0.11140647
9.659825,-13.318451,-0.4833502,0.9395864,-1.2089777,0.0058795735
5.2139606,-1.5720844,-3.5964124,1.175991,3.1116688,0.12988512
5.2139606,-0.97866446,-2.6775684,1.0495421,2.6620724,-0.29222244
8.642876,-6.580262,-2.9742785,0.117362395,2.3682463,-1.3502402
7.140183,-10.918449,-1.0863415,-0.9821942,0.36888596,-0.9696715
4.5487556,-7.2526455,0.13160525,-1.1868339,-1.2535709,-1.0325905
2.7014968,-7.204789,0.23928227,-0.9021709,-1.6695698,-1.3887247
2.347359,-9.461221,-0.634098,-0.69020087,-2.5027893,-1.4149919
1.5170496,-10.427921,-1.4213367,-1.407967,-3.8393614,-1.4156028
0.3278167,-10.18146,-0.44745782,-3.4641378,-4.3280535,-0.8340595
2.2492533,-9.276974,2.6919255,-3.6217408,-1.0086141,0.08040508
3.1752756,-9.092726,4.130012,-1.367039,4.3474483,0.3003164
4.0295134,-9.403793,1.3447664,-1.2619703,3.869141,0.25755587
3.3643086,-11.246266,3.101098,-0.9076687,1.8386266,-0.25373796
2.2731814,-11.294123,1.3280165,0.611552,-0.38858637,-0.09369139
3.0197423,-13.854444,1.4787644,0.4973203,-2.4355943,-0.1663843
1.6414764,-17.517855,8.319844,1.714163,1.2100468,0.30520332
1.8735801,-16.13241,3.9457645,3.3103526,1.9614104,1.8592433
5.218746,-15.766309,1.7467605,3.9450412,-0.9017128,2.5806746
8.788837,-15.768702,-4.9531426,4.3451576,-1.1197915,1.8262566
9.745967,-12.35175,-10.540383,1.9016985,1.398804,1.1805725
9.726824,-7.5589266,-3.5246277,-1.0548872,1.2851832,1.5061635
5.5657053,-5.515456,8.130812,0.905378,-1.2816707,1.2050071
4.098905,-3.8955152,-2.5411777,2.5437174,0.23755004,0.47319114
1.1892328,-2.7086751,-5.221139,1.6475787,-1.7056109,0.55749047
