accelerometer-z,accelerometer-y,accelerometer-x,gyro-z,gyro-y,gyro-x
-1.614322034,3.210823748,1.108824581,-0.6441645622,-0.09670288116,-2.666269302
-1.864202803,3.693956225,2.053878549,-0.5991382003,0.2753940821,-2.852342367
-3.293538856,3.711154028,2.591770059,-0.8104411364,0.7302550077,-2.867250919
-4.443360049,3.283181713,2.541357384,-1.195549488,1.097500801,-2.669627428
-4.253285221,3.150232794,3.496061078,-1.45430541,1.334498763,-2.430415154
-3.553841651,3.528219719,4.390254189,-1.444278002,0.9504000545,-2.111912251
-3.474552426,4.043071275,4.982888951,-1.162705779,-0.4735136032,-1.580910683
-2.73397722,4.146852552,4.307287445,-0.9301443696,-2.851495028,-1.237233996
1.928642835,3.738496208,1.997346953,-0.7378923893,-4.928251743,-1.393827438
3.157646285,3.431473747,0.8170862715,-0.5956531167,-5.600387096,-1.972031116
3.120595196,3.216462046,-0.4656033954,-0.5176445842,-4.80841732,-2.857892513
1.254432783,3.210455499,-1.699669536,-0.5148803592,-3.238688707,-3.538346291
-2.386548223,3.264674581,-2.752184493,-0.6252688766,-1.541288853,-3.715514183
-5.453274758,2.764562913,-2.736501186,-0.8195207119,-0.3450570405,-3.417111635
-6.606773762,2.173553415,-2.042379104,-1.072237372,-0.0358001329,-2.7983706
-5.67773584,1.819872663,-0.9881780937,-1.224578977,-0.6134362817,-2.155596495
-3.605571839,1.62320209,0.4866369042,-1.215633154,-1.570414901,-1.719249487
-2.328206801,1.239063657,1.872920217,-1.073538423,-2.24515605,-1.539198279
-3.035866994,0.3671142335,2.897802339,-0.8569920659,-2.31135416,-1.458471417
-4.781166355,-0.8033546102,2.954856644,-0.7208681703,-2.498131037,-1.198501587
-5.990227672,-2.017286164,2.6470103,-0.6321130395,-2.528571129,-0.9371073842
-6.417187594,-3.249877409,2.711989553,-0.5793203712,-2.341375828,-0.7052435875
-6.99050946,-4.275620387,3.215660667,-0.4726724923,-2.089979649,-0.5229393244
-7.427783272,-4.876048871,3.740629713,-0.3313652277,-1.798378944,-0.380900383
-7.506803617,-4.993709035,3.945543798,-0.1918605864,-1.465533257,-0.2872599065
-7.205933249,-5.24197594,3.950598743,-0.03447636962,-1.103214264,-0.2125738114
-6.952079484,-5.805633321,3.955046955,0.1456811428,-0.706046164,-0.07065714151
-6.734763013,-6.3253972,3.723800743,0.2825697362,-0.3788266182,0.1734547615
-6.435110205,-6.142141988,3.221685919,0.3493674099,-0.1369873732,0.460259378
-5.880340479,-5.786461587,2.588910578,0.3760525882,-0.009928930551,0.7552656531
-5.391615882,-5.660432238,1.787108458,0.3680000007,0.02399707958,1.082643986
-4.824406362,-5.756159973,0.9595837212,0.3434201479,0.04682221264,1.426184773
-3.790950033,-6.015211306,0.2337193606,0.3001008928,0.1152787656,1.731587291
-2.343888062,-6.241404327,-0.4016545088,0.2447393984,0.1601950675,1.968203902
-0.6981073523,-6.021513037,-0.7904871645,0.1609230638,0.05218071118,2.133396864
0.9818962369,-5.151375047,-0.8494489105,0.1066536605,-0.1358391643,2.185906887
2.78472395,-3.684600367,-0.736224317,0.08074882627,-0.3791138828,2.110098839
4.61850911,-1.716848927,-0.5005453103,0.1163404211,-0.6833308935,1.871995449
8.563290108,1.269527768,-0.6371385774,0.1426505893,-0.9475255609,1.124669313
11.60995848,5.317162406,-0.7192951749,0.13954781,-1.107752919,0.4469961226
9.256156637,9.043736121,-0.3057086198,0.04087077081,-1.263479948,-0.02037266269
9.627179568,11.21745437,-0.9509420765,-0.09638836235,-1.5642941,-0.6386656761
10.40161379,10.84560376,-2.233335683,-0.1328957677,-1.562034965,-1.159963489
8.186070075,8.959851385,-2.836916494,-0.164904803,-1.189796448,-1.374352813
6.432360029,6.016123745,-3.042723728,-0.303309828,-0.4674425125,-1.295871019
4.624750635,2.377824526,-3.284317147,-0.5820067525,0.2370477468,-0.9969938993
3.981608799,-1.21365449,-2.392660276,-0.7369175553,0.1836364567,-0.5581384897
3.470926929,-4.786951952,-0.9255516877,-0.7138303518,-0.8391360044,-0.09594272822
3.17225524,-7.967723677,-1.014699678,-0.599131465,-2.230920792,0.1594717205
1.011491165,-9.033851272,-1.753569468,-0.3618046641,-2.903599977,0.3928749859
-3.193390383,-6.480097347,-1.648956271,-0.2608966827,-2.338819265,0.7271586657
-7.443350843,-2.093202113,-1.844984454,-0.4830602705,-0.7661793232,1.179959059
-11.4243985,2.076205386,-0.8904804474,-0.6403439045,1.342815518,1.672220945
-12.1445926,5.44764815,0.1436815814,-0.6609546542,3.559082031,1.755469561
-7.237557052,8.367737725,0.7705866054,-0.5705296397,5.133003712,1.168448329
5.304256747,13.32337685,4.538640039,-0.2311497927,4.795087814,-0.5993494987
16.55196013,18.7589593,10.70289391,0.2421333492,2.624240875,-1.447806001
3.562056814,15.80571038,14.22149473,0.4696254432,1.121312261,-0.8629853725
-8.228906177,4.473334331,13.2931407,0.6750587225,0.9509155154,0.02018543705
-9.73314871,-2.608802442,10.57843984,1.001815915,0.5824537873,0.609849751
-5.733454804,-6.362639427,7.28653648,1.148661613,-0.03318968043,0.8375527263
-4.085204782,-8.287913662,4.118368801,1.019812226,-0.09278972447,0.8240514994
-5.17762008,-8.771279363,-0.1477129558,0.6402934194,0.7433288693,0.7835546732
-8.546022746,-7.028365436,-3.414099711,0.312856704,1.91036272,1.138080835
-11.10795004,-3.405959951,-4.463358881,0.1241578981,2.592767477,1.659991741
-9.596844051,-0.354002823,-4.647110936,0.05236349255,2.961050272,2.000789642
-7.269431031,2.146288391,-4.621670789,0.06592829525,3.20694232,1.959913254
-3.829159352,4.037648081,-5.477582101,0.01950194873,3.217505455,1.543546557
-0.8932022005,5.175538013,-6.585541589,-0.05911589786,2.911327124,1.017904878
0.8548455819,5.140220031,-5.828264255,-0.0117904637,2.214294195,0.7705945969
2.20337616,3.264219238,-3.534329142,0.06919120252,1.206919074,0.9236435294
2.458345631,0.9501748185,-1.387797882,0.1010312736,0.2835613787,1.365657806
1.126958203,-0.4197615356,0.2099005685,0.1434911042,0.04044806957,1.746615171
-0.3184453335,-1.348480894,0.9176018247,0.1980377883,0.3705634773,1.856353402
-0.7491057182,-2.042801129,0.9444815022,0.2101804763,0.8839495182,1.689552188
-0.9556674245,-2.532051795,0.9789625946,0.1890029758,1.43046236,1.388837576
-1.675647732,-2.349557632,1.237245355,0.1651431918,1.829835296,1.134714246
-1.783000876,-1.879469931,1.488564487,0.1567567885,1.951893091,1.001903176
-1.499829247,-1.540325654,1.424638251,0.1894135326,1.71843183,1.016094327
-1.072303069,-1.249074178,1.275177172,0.3029679358,1.254910827,1.148664236
-0.7689724482,-1.169518411,0.8898823354,0.4145373404,0.862660408,1.298057437
-0.6267325534,-0.9829296716,0.2758128642,0.4595405757,0.5393307209,1.408999205
-0.3363432477,-0.6536059473,-0.2950868159,0.4426819682,0.2796440423,1.458495378
0.07136427751,-0.5789280152,-0.3851170693,0.4082535803,0.2496485561,1.430027723
0.7219897477,-0.7136421906,-0.07635119908,0.3854590654,0.4492852688,1.315473199
1.434898363,-0.9492524429,0.3315660233,0.4035857022,0.7292898893,1.167894125
1.974059016,-1.094942186,0.7031986841,0.4506373703,0.9288229942,1.050929189
2.209311541,-1.153199729,0.8847940724,0.5214672089,1.073321819,0.9676043987
2.007809895,-1.303397889,0.7512580739,0.6077107787,1.167289972,0.9227666259
1.65229316,-1.446467221,0.2590280989,0.6955905557,1.22580409,0.9072701335
1.134820607,-1.538850905,-0.4490035948,0.7579151988,1.246147394,0.9499837756
0.5587286923,-1.777277969,-1.111333641,0.7843193412,1.244186878,1.062060595
0.2332271566,-2.07057644,-1.316279583,0.809804678,1.195411325,1.238135695
0.4668980384,-2.190148576,-1.14526689,0.8470492959,1.107199907,1.426521659
1.286601653,-2.172420027,-0.8990243308,0.9076242447,0.9838395715,1.580437899
2.667754982,-1.861844257,-0.7806008536,0.9894945621,0.846077621,1.651602268
4.08032987,-1.423158826,-1.07374355,1.075866461,0.7460018992,1.632228851
5.117008083,-0.9650497315,-2.049689573,1.107138276,0.6336668134,1.541958809
5.363779196,-0.7650771943,-3.526144374,0.9949991703,0.6170915365,1.331842303
5.080239318,-0.3805605751,-5.097534736,0.738910675,0.6613821387,1.027580619
4.334339702,0.4009410998,-6.300601196,0.4409953952,0.6523244977,0.7378169298
3.098240156,1.47215345,-7.205021979,0.1408139169,0.54190135,0.5453939438
2.159441887,2.179642964,-7.742097643,-0.1233258545,0.2379470766,0.4726060629
1.968247407,2.500826636,-7.496880773,-0.3244212866,-0.1902271509,0.4843902886
3.396700832,2.458090487,-6.815490747,-0.4982458055,-0.6444892287,0.5084100962
5.990728023,2.288134318,-5.74937192,-0.6706501842,-0.8682542443,0.4507097304
7.097395717,2.472954879,-3.478675643,-0.7614075541,-0.3331612349,0.3606919646
6.30681934,2.575045134,-1.255335285,-0.8016297817,0.8665121198,0.1034633964
5.632184049,2.657561505,0.5295230195,-0.7678356171,1.823124647,-0.3654308617
5.545130035,3.600832535,1.60865334,-0.5668712854,1.735132813,-0.8734055758
6.304259719,4.278857469,0.913277824,-0.4280694425,0.6451035142,-1.382527113
5.636332985,4.805731472,-1.834141135,-0.4477117956,-0.6709391475,-1.923865676
4.019844714,5.502735831,-5.360212443,-0.6433806419,-1.644121051,-2.467798948
1.563127268,5.580074507,-8.125072293,-1.100153923,-2.344103098,-2.851055861
-1.841987464,5.847759229,-10.09034302,-1.694919467,-2.941922665,-2.898371935
-5.104530878,6.67149904,-10.16491866,-2.129321575,-3.081801891,-2.641832113
-6.956155355,7.161054827,-6.326736339,-2.179206371,-2.63620019,-2.333050966
-7.117379352,7.075864269,-2.086100903,-1.950473428,-1.770659924,-2.11658597
-7.05130149,7.484568989,1.382079504,-1.420328856,-0.3332405984,-2.057852507
-7.121368129,8.239155769,4.453282016,-0.7553722262,1.380022764,-2.119505882
-6.779351512,8.291569846,6.438422106,-0.3286683261,2.986926317,-2.355698109
-5.421061757,7.88322227,7.118154428,-0.3893564641,4.122058868,-2.775270224
-3.290719123,6.82873952,7.280008539,-0.8833736777,4.465175152,-3.290603399
4.629122274,5.819405241,9.294735081,-1.353809476,1.57648015,-3.904227018
12.9245751,5.565611682,13.15763567,-1.21584022,-2.196714878,-4.015006542
4.7859796,4.595196039,15.32738911,-0.6580156088,-3.85988307,-3.540789604
-3.068388039,1.714815959,12.84072894,0.007534996606,-3.696851254,-2.922116518
-4.314603905,-0.9056436028,9.54532663,0.5284376144,-3.111783504,-2.52917695
-0.8872942917,-2.675269595,4.958576347,0.7308692932,-2.764108181,-2.687437534
1.856654288,-2.817307245,0.6553704728,0.6898774505,-2.004865885,-3.190066814
0.6679530371,-1.717646799,-2.018483557,0.5336942077,-0.5696157217,-3.65417552
-2.694309519,-0.5914543193,-3.6296179,0.3206441402,0.8969855905,-3.771812201
-4.639299385,0.08482698568,-4.032860263,0.205555886,1.166443706,-3.485852242
-4.757552839,0.4219990854,-3.725823189,0.187995851,0.1713037044,-2.893249512
-4.918482822,0.07181494389,-3.494159044,0.1971145123,-1.185584068,-2.235303402
-5.752732336,-0.6228028128,-3.215877524,0.139564395,-2.03399086,-1.711676359
-6.387904801,-1.429285784,-2.584254276,0.03996537626,-2.402777195,-1.325682878
-6.499211213,-2.244351875,-1.675512854,-0.0514720194,-2.540721178,-0.9898213148
-7.035025478,-3.086725659,-0.4001965285,-0.09273823351,-2.540771961,-0.6419837475
-7.945886524,-3.869140357,0.8142641998,-0.1113407537,-2.525730371,-0.2249446213
-8.821686192,-4.718005842,1.85208508,-0.1051843241,-2.323528528,0.1881590635
-8.966019844,-5.6547577,2.65451673,-0.08105901629,-1.867636085,0.4947877228
-8.374220073,-6.467194027,3.167202341,-0.01036460605,-1.195248365,0.6694665551
-7.523956996,-7.29083973,3.461196978,0.06157498434,-0.575643599,0.7793458104
-6.634994479,-7.455603006,3.329045639,0.08641375601,-0.1458882093,0.9074678421
-5.924527411,-6.959147523,2.528351772,0.04194996133,0.2070100307,1.120339274
-5.13093607,-5.99670885,1.780381049,-0.009936406277,0.5182757378,1.378082991
-4.173852788,-5.476836251,1.23253557,-0.06829470396,0.7332825065,1.636388302
-3.244786808,-5.325097291,0.7892845838,-0.1416203231,0.8388092518,1.868733883
-2.419754035,-5.356088641,0.2820748289,-0.2279357016,0.890596509,2.080924749
-1.379955936,-5.276338813,-0.04489387494,-0.2808713615,0.8776460886,2.251053333
0.07204816812,-4.813623686,-0.09580675445,-0.2959245741,0.6936393976,2.324748755
2.384187631,-4.04485056,-0.4271436452,-0.3563724756,0.3292710483,2.158905268
6.661544632,-2.586525728,-1.153026564,-0.5364511013,-0.2210970074,1.526190996
11.00213989,0.2667588393,-1.933475515,-0.7033266425,-0.7998879552,0.7938637733
10.54200075,4.827266427,-1.321865712,-0.5932127833,-1.132365346,0.5039063692
9.703756612,10.18010104,-0.5421304991,-0.2899016738,-1.053424358,0.03523019329
13.84407713,15.0305759,-1.062653708,-0.07222215086,-0.9297294021,-1.053234696
14.0409593,17.14560991,-1.164452798,0.0233041048,-0.7394042015,-1.745358586
9.282723157,13.77166422,-0.5745842138,-0.01720321923,-0.6393325329,-1.663522959
6.119101304,7.091217906,-0.628036914,-0.1949463189,-0.2456720769,-1.154861331
4.836048576,0.6783423292,-0.2783670787,-0.2773878872,-0.1835455745,-0.5121578574
5.136379138,-4.219245004,0.4256472692,-0.1665330231,-0.762637198,0.04017803445
4.152712969,-7.663546669,0.3009361265,-0.1486577988,-1.495163441,0.5364378095
0.7019856551,-9.082037503,-0.6396954223,-0.1174575388,-2.135293007,0.951369226
-2.280177222,-7.883672352,-0.9830796745,0.07172171026,-2.307376146,1.226117969
-5.001913385,-4.61545323,-0.5828071217,0.2854126692,-1.323699832,1.361997724
-8.386855682,-1.168766131,-0.930379254,0.2580544353,0.5800853968,1.472742319
-12.14059797,1.787420592,-1.574927742,0.09488625824,2.618041039,1.665779114
-12.66591598,4.906659113,0.4533148456,0.217274949,4.036472797,1.752968669
-6.260068111,9.425794241,2.427523353,0.3814148903,4.784139633,0.8518391252
10.13747419,16.24083315,3.8592067,0.5744827986,3.530591011,-0.8757545948
12.94921387,20.14533884,8.448275489,0.6729097962,1.147776961,-1.108419418
-2.259659042,11.76139875,11.2759089,0.5562627316,0.4752359688,-0.3002642691
-11.82179389,2.118160029,10.89551959,0.7717601061,0.8688567281,0.5573974252
-10.96805291,-3.654281801,7.960853791,0.8633400798,0.9564050436,1.18939054
-8.733276087,-7.277026308,4.231694443,0.6986896396,1.140346766,1.533523679
-7.046216734,-8.774187943,0.7558440865,0.3262559772,1.7172786,1.521949887
-5.286558594,-8.4763378,-2.398092676,-0.01952511631,2.513537169,1.333345652
-5.262842203,-5.750106664,-3.713548229,-0.1622819602,3.019575596,1.347856998
-6.271356397,-2.339752862,-3.939540758,-0.1263106465,3.180527449,1.493740916
-5.493793231,0.1595084249,-3.311008462,0.02669826522,3.103666782,1.557692885
-3.847371009,1.748510139,-2.824461209,0.2377559096,2.725329638,1.498991728
-2.215175465,2.660541397,-2.711572789,0.4038692117,2.119428158,1.385604858
-0.9487585219,2.623399707,-3.038002253,0.4631354809,1.338617682,1.362835884
-0.3441748181,1.625869263,-3.030020314,0.4001740217,0.6390954256,1.44960022
-0.729444886,0.1806646102,-2.665066766,0.2830971777,0.3406967819,1.542108297
-1.188133095,-0.9244634541,-1.812832097,0.1554287374,0.4251472652,1.532132745
-1.447681711,-1.720193561,-1.090012036,0.03174993768,0.7403544784,1.458405018
-1.404970843,-2.149863327,-0.2818655884,-0.06672869623,1.162157178,1.35839057
-0.9406066335,-2.246783486,0.4843274582,-0.09677527845,1.488136411,1.259634376
-0.2920772588,-2.084052007,1.158326644,-0.04768279567,1.65027082,1.182847977
0.2100151348,-1.777844955,1.492154328,0.04941286147,1.576813459,1.159736753
0.6453448264,-1.235706747,1.528949543,0.1894196123,1.234544277,1.176371694
0.8727262526,-0.6868366013,1.305875093,0.3313999176,0.7850750685,1.182121515
1.04286187,-0.3270984495,0.9986629551,0.4526357651,0.445363909,1.134106994
0.973833342,-0.08900164101,0.009979542223,0.4838283062,0.06345329434,1.138857245
0.5908417404,-0.2643155378,-0.9670630441,0.4596192837,-0.1123566926,1.204064131
0.529601382,-0.9362836558,-1.468312703,0.4228828251,-0.03791148961,1.261898637
0.8843237514,-1.423890063,-1.904274994,0.3563718796,0.05831710994,1.271914005
1.201724398,-1.640358977,-2.091575973,0.2689408362,0.2014505714,1.22393012
1.305581079,-1.833473319,-1.661969628,0.242694661,0.4310396016,1.18552959
1.275918931,-1.983656866,-0.8372532266,0.2998658121,0.6719472408,1.184552789
1.181455517,-1.952998108,-0.2500934992,0.3661615551,0.8148940206,1.216388106
1.275995503,-1.860936495,0.01923533675,0.4218397439,0.8501654267,1.249235034
1.630807889,-1.743964312,0.2178485683,0.4933933616,0.8371173143,1.281342864
1.964914756,-1.512956586,0.2546594919,0.5880767107,0.7901234031,1.296877384
2.50501532,-1.140650629,0.09667990229,0.6988987923,0.7405760288,1.298848629
3.06592954,-0.600953969,-0.2017977434,0.7875799537,0.6765504479,1.279208064
4.347465726,-0.2497165191,-0.9330698814,0.8098864555,0.540884614,1.196540713
6.057531276,-0.4549591057,-1.95739532,0.7309730053,0.4412951767,1.062188983
6.840073984,-0.7920499569,-2.643045488,0.5920666456,0.4650692046,0.9505337477
7.227279988,-0.9154273302,-3.105438835,0.4173025787,0.4402163327,0.841506362
7.541611895,-0.6285773045,-3.611815409,0.2140421718,0.3543782234,0.612675786
5.926290329,0.4211538667,-4.592281029,-0.06164027005,0.4729834199,0.1979222894
3.305780498,2.039403303,-5.776974797,-0.3446346223,0.5304476619,-0.2113734633
1.639807772,3.158779673,-7.016978365,-0.6421171427,0.336568743,-0.4992710054
1.010084805,3.170408736,-7.929533939,-0.9342733026,0.07335301489,-0.6219159961
1.075048129,2.93162453,-6.990285588,-1.074427843,-0.1775423139,-0.5721495152
2.020703132,3.01593246,-4.442175223,-1.035097003,-0.2803809941,-0.5222711563
4.609148577,3.289057327,-1.189837342,-0.9424732327,-0.1771124154,-0.7839685678
7.585745636,3.728516666,1.871095924,-0.803161025,0.08432779461,-1.342489839
8.669113704,4.388109871,2.624892284,-0.5822669864,0.2596109509,-1.932794213
8.113501683,5.128706119,1.263884648,-0.3345820904,0.5309913754,-2.657308817
5.984273147,5.447564564,-0.6168653855,-0.2745568454,0.8271074891,-3.269842625
1.036879288,5.733982043,-2.486833767,-0.4562091827,0.9025907516,-3.410093069
-3.714555945,6.278448986,-4.683057863,-0.8369898796,0.4479305744,-3.24024415
-4.443189368,7.640287374,-6.000732699,-1.191513538,-0.5214986801,-3.187268496
-3.88106285,8.787789768,-5.666737476,-1.365720153,-1.288144469,-3.154714584
-4.619432071,8.476548228,-3.432280388,-1.356906652,-1.321178198,-3.053192139
-5.531361037,7.93214266,-0.1659448146,-1.085163116,-0.5237089992,-2.926258802
-6.150625739,7.296392103,3.008516923,-0.6587446928,0.8086827397,-2.85479331
-4.693632448,6.939857716,4.820709261,-0.3506193757,2.011020899,-3.079027414
-0.6405304849,6.315868324,5.04352959,-0.3715230823,2.279766798,-3.594940424
3.670308807,5.487991851,5.012790168,-0.4792197049,1.126407266,-4.093197346
3.952134867,5.298185903,5.96717822,-0.5016483665,-0.6731954217,-4.212184429
1.108705631,4.404046276,5.854065051,-0.5118496418,-2.245666027,-4.019414425
-0.3216056973,3.594598025,4.058503238,-0.3902190924,-2.958737135,-3.926761866
-0.8008210001,3.089706137,2.583465756,-0.2754570842,-2.340496063,-4.06601429
-1.819763065,2.580341487,1.144509715,-0.2957754731,-1.057269573,-4.151461601
